Country	Onshore or Offshore	Assessment Unit Code	Assessment Unit Name	Field Type	Percent of Assessed Volume Allocated to this Area	Units for Minimum Field Size	Minimum Field Size	Probability	Oil F95 (MMBO)	Oil F50 (MMBO)	Oil F5 (MMBO)	Oil Mean (MMBO)	Gas F95 (BCFG)	Gas F50 (BCFG)	Gas F5 (BCFG)	Gas Mean (BCFG)	NGL F95 (MMBNGL)	NGL F50 (MMBNGL)	NGL F5 (MMBNGL)	NGL Mean (MMBNGL)
Senegal	NA	NA	total	oil	NA	NA	NA	1	4.958610234	38.28928735	137.4998554	50.30121981	10.45045083	81.59005258	309.6741152	110.5542185	0.598041408	4.759783424	19.01832425	6.625468362
Senegal	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	26.51072867	132.5947333	408.4339793	163.3535755	1.107380272	5.672574112	18.64404883	7.196266093
Serbia and Montenegro	onshore	NA	onshore total	oil	NA	NA	NA	1	22.55048529	46.98826914	81.61798572	49.05049273	19.24603389	46.65052692	102.5099223	51.88805269	0.701121073	1.823464408	4.316530134	2.077298045
Serbia and Montenegro	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	92.46215408	211.1173188	368.3532116	218.7612815	2.307058263	6.055643699	12.49218845	6.559423978
Serbia and Montenegro	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Serbia and Montenegro	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Serbia and Montenegro	NA	NA	total	oil	NA	NA	NA	1	22.55048529	46.98826914	81.61798572	49.05049273	19.24603389	46.65052692	102.5099223	51.88805269	0.701121073	1.823464408	4.316530134	2.077298045
Serbia and Montenegro	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	92.46215408	211.1173188	368.3532116	218.7612815	2.307058263	6.055643699	12.49218845	6.559423978
Slovakia	onshore	NA	onshore total	oil	NA	NA	NA	1	1.80072826	8.497410576	22.26276907	9.793928042	2.015651183	9.856231957	27.90416999	11.7400445	0.056721575	0.286910878	0.875152373	0.352261219
Slovakia	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	64.13060648	219.2140865	512.6460733	244.7357463	1.419506249	5.217986422	13.35530801	6.013002405
Slovakia	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Slovakia	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Slovakia	NA	NA	total	oil	NA	NA	NA	1	1.80072826	8.497410576	22.26276907	9.793928042	2.015651183	9.856231957	27.90416999	11.7400445	0.056721575	0.286910878	0.875152373	0.352261219
Slovakia	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	64.13060648	219.2140865	512.6460733	244.7357463	1.419506249	5.217986422	13.35530801	6.013002405
Slovenia	onshore	NA	onshore total	oil	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	0	0	0
Slovenia	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	4.996994464	9.700536529	17.59009403	10.3016597	0.119956461	0.280732822	0.593313525	0.308726555
Slovenia	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Slovenia	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Slovenia	NA	NA	total	oil	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	0	0	0
Slovenia	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	4.996994464	9.700536529	17.59009403	10.3016597	0.119956461	0.280732822	0.593313525	0.308726555
South Africa	onshore	NA	onshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
South Africa	onshore	NA	onshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
South Africa	offshore	NA	offshore total	oil	NA	NA	NA	1	6.789274808	26.04260978	93.61595775	34.85389614	13.74649904	55.92680442	210.2126102	76.69448958	0.763058288	3.277284186	12.8890869	4.595197138
South Africa	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	377.6990068	1697.109611	4733.451407	2008.576922	15.49537771	72.40641756	216.6381753	88.35885203
South Africa	NA	NA	total	oil	NA	NA	NA	1	6.789274808	26.04260978	93.61595775	34.85389614	13.74649904	55.92680442	210.2126102	76.69448958	0.763058288	3.277284186	12.8890869	4.595197138
South Africa	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	377.6990068	1697.109611	4733.451407	2008.576922	15.49537771	72.40641756	216.6381753	88.35885203
Spain	onshore	NA	onshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Spain	onshore	NA	onshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Spain	offshore	NA	offshore total	oil	NA	NA	NA	0.6	0	43.2571835	279.7698087	77.65874533	0	90.79506617	629.7747841	171.2553387	0	5.215484462	38.51587478	10.28525525
Spain	offshore	NA	offshore total	gas	NA	NA	NA	0.6	NA	NA	NA	NA	0	14422.59811	51985.70063	17623.91882	0	600.1453392	2383.059637	774.7291859
Spain	NA	NA	total	oil	NA	NA	NA	0.6	0	43.2571835	279.7698087	77.65874533	0	90.79506617	629.7747841	171.2553387	0	5.215484462	38.51587478	10.28525525
Spain	NA	NA	total	gas	NA	NA	NA	0.6	NA	NA	NA	NA	0	14422.59811	51985.70063	17623.91882	0	600.1453392	2383.059637	774.7291859
Sudan	onshore	NA	onshore total	oil	NA	NA	NA	1	63.1955848	181.6912663	316.3658424	184.96878	140.4200655	417.1347274	789.3812636	434.6055865	8.323118172	24.97187715	47.73915439	26.07461701
Sudan	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1044.17097	3288.800754	5937.126448	3371.480728	60.19533835	194.0776758	369.5662641	202.0734737
Sudan	offshore	NA	offshore total	oil	NA	NA	NA	1	182.7016323	577.613078	1037.67834	586.189684	405.9615123	1305.053835	2543.49869	1359.470304	24.06255565	75.09809941	146.029134	78.47330013
Sudan	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	3018.751091	10119.89765	18501.29481	10325.56612	174.0277681	585.1659388	1122.799967	607.3341915
Sudan	NA	NA	total	oil	NA	NA	NA	1	245.8972171	759.3043443	1354.044183	771.158464	546.3815778	1722.188562	3332.879954	1794.07589	32.38567382	100.0699766	193.7682884	104.5479171
Sudan	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	4062.922061	13408.6984	24438.42125	13697.04685	234.2231064	779.2436146	1492.366231	809.4076652
Suriname	onshore	NA	onshore total	oil	NA	NA	NA	1	14.29489271	57.84826962	130.5267838	63.22941897	18.69847726	78.46028815	191.8697775	88.52580682	0.870217247	3.819762958	9.987117243	4.421789429
Suriname	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	9.696372593	67.5097995	236.5921636	87.58923336	0.330582139	2.349116722	8.693366043	3.121899007
Suriname	offshore	NA	offshore total	oil	NA	NA	NA	1	2322.599462	11850.13168	27811.59836	12966.04695	4323.794588	22846.4477	58224.74154	25862.10716	240.6974418	1327.655485	3678.419972	1550.981705
Suriname	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1538.481206	8505.040569	23714.91777	9964.761814	63.6326814	362.0282171	1075.420845	436.5840864
Suriname	NA	NA	total	oil	NA	NA	NA	1	2336.894355	11907.97995	27942.12515	13029.27637	4342.493066	22924.90799	58416.61132	25950.63297	241.567659	1331.475248	3688.40709	1555.403494
Suriname	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	1548.177578	8572.550369	23951.50994	10052.35105	63.96326354	364.3773339	1084.114211	439.7059854
Syria	onshore	NA	onshore total	oil	NA	NA	NA	1	408.8851382	1240.789387	2437.670974	1310.884161	447.9110281	1432.916068	3128.166686	1565.151493	17.90426639	60.45064632	142.4017111	67.73519732
Syria	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1141.494757	3400.414312	6302.351748	3531.911491	84.33164084	252.8066385	479.522553	264.2715099
Syria	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Syria	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Syria	NA	NA	total	oil	NA	NA	NA	1	408.8851382	1240.789387	2437.670974	1310.884161	447.9110281	1432.916068	3128.166686	1565.151493	17.90426639	60.45064632	142.4017111	67.73519732
Syria	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	1141.494757	3400.414312	6302.351748	3531.911491	84.33164084	252.8066385	479.522553	264.2715099
Thailand	onshore	NA	onshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Thailand	onshore	NA	onshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Thailand	offshore	NA	offshore total	oil	NA	NA	NA	1	14.957755	82.99380598	212.8263575	95.24259049	54.30677257	250.4795461	663.9186768	291.527518	1.10830127	7.766166072	23.69933433	9.517670019
Thailand	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	498.6078647	4076.340686	9028.337624	4382.705653	7.185680478	48.17602895	123.570353	54.98418226
Thailand	NA	NA	total	oil	NA	NA	NA	1	14.957755	82.99380598	212.8263575	95.24259049	54.30677257	250.4795461	663.9186768	291.527518	1.10830127	7.766166072	23.69933433	9.517670019
Thailand	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	498.6078647	4076.340686	9028.337624	4382.705653	7.185680478	48.17602895	123.570353	54.98418226
The Gambia	onshore	NA	onshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
The Gambia	onshore	NA	onshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
The Gambia	offshore	NA	offshore total	oil	NA	NA	NA	1	0.619826279	4.786160919	17.18748192	6.287652476	1.306306354	10.19875657	38.70926439	13.81927731	0.074755176	0.594972928	2.377290531	0.828183545
The Gambia	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	3.313841084	16.57434167	51.05424741	20.41919694	0.138422534	0.709071764	2.330506104	0.899533262
The Gambia	NA	NA	total	oil	NA	NA	NA	1	0.619826279	4.786160919	17.18748192	6.287652476	1.306306354	10.19875657	38.70926439	13.81927731	0.074755176	0.594972928	2.377290531	0.828183545
The Gambia	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	3.313841084	16.57434167	51.05424741	20.41919694	0.138422534	0.709071764	2.330506104	0.899533262
Togo	onshore	NA	onshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Togo	onshore	NA	onshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Togo	offshore	NA	offshore total	oil	NA	NA	NA	1	6.749467428	27.01855287	63.50879468	30.13458627	27.54199022	115.3746025	295.3628325	132.614885	0.862633917	3.715524472	10.18004704	4.392167636
Togo	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	37.67108384	151.9130529	360.0110539	169.5115558	0.839340631	3.535011831	9.089057484	4.071177837
Togo	NA	NA	total	oil	NA	NA	NA	1	6.749467428	27.01855287	63.50879468	30.13458627	27.54199022	115.3746025	295.3628325	132.614885	0.862633917	3.715524472	10.18004704	4.392167636
Togo	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	37.67108384	151.9130529	360.0110539	169.5115558	0.839340631	3.535011831	9.089057484	4.071177837
Trinidad and Tobago	onshore	NA	onshore total	oil	NA	NA	NA	1	9.935143818	34.00376211	76.21309378	37.44552063	18.59415036	66.2642689	160.0326681	74.87175464	1.044694814	3.869570448	10.04523434	4.494769462
Trinidad and Tobago	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	363.4260814	990.9732275	1867.701668	1040.770316	14.68828264	42.42143827	88.47436594	45.772759
Trinidad and Tobago	offshore	NA	offshore total	oil	NA	NA	NA	1	89.41629437	345.3756298	2208.860507	720.8986481	167.3473533	679.6009442	4839.70219	1519.490709	9.402253329	39.47212008	298.5698367	91.29226003
Trinidad and Tobago	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	8434.612348	25501.61777	59325.72914	29155.31557	293.3980381	877.8926285	2220.62506	1036.551358
Trinidad and Tobago	NA	NA	total	oil	NA	NA	NA	1	99.35143818	379.3793919	2285.073601	758.3441687	185.9415036	745.8652131	4999.734858	1594.362464	10.44694814	43.34169053	308.615071	95.78702949
Trinidad and Tobago	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	8798.03843	26492.591	61193.43081	30196.08589	308.0863207	920.3140667	2309.099426	1082.324117
Tunisia	onshore	NA	onshore total	oil	NA	NA	NA	1	357.7847662	1503.563066	3690.902574	1698.302971	488.0944656	2101.867111	5579.719148	2445.803568	17.2327146	77.29449008	221.2062034	92.78454095
Tunisia	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	554.6043796	2168.204748	5194.752883	2435.196451	41.16822773	164.5256922	428.6601556	190.5735516
Tunisia	offshore	NA	offshore total	oil	NA	NA	NA	1	120.4772081	434.8192046	995.3120767	482.1858461	224.7914567	843.603801	2109.761724	964.8183579	5.452694664	21.22076541	56.50618107	24.79006826
Tunisia	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	295.3556603	1161.214733	2732.065261	1295.215204	3.641877736	14.20914233	35.22029993	16.15026656
Tunisia	NA	NA	total	oil	NA	NA	NA	1	478.2619744	1938.382271	4686.21465	2180.488817	712.8859223	2945.470912	7689.480872	3410.621926	22.68540927	98.51525549	277.7123845	117.5746092
Tunisia	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	849.96004	3329.419481	7926.818145	3730.411655	44.81010547	178.7348345	463.8804555	206.7238181
Turkey	onshore	NA	onshore total	oil	NA	NA	NA	1	237.3607528	706.9894148	1397.852593	749.1068963	220.217775	685.1993405	1494.033625	749.1645344	5.214372276	16.90861121	38.55462939	18.73190329
Turkey	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Turkey	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Turkey	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Turkey	NA	NA	total	oil	NA	NA	NA	1	237.3607528	706.9894148	1397.852593	749.1068963	220.217775	685.1993405	1494.033625	749.1645344	5.214372276	16.90861121	38.55462939	18.73190329
Turkey	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Turkmenistan	onshore	NA	onshore total	oil	NA	NA	NA	1	148.2293546	501.3106039	1034.442851	534.895637	630.4393457	2150.660065	4847.575959	2367.76707	35.11748659	125.6990001	305.4850698	142.0228161
Turkmenistan	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	39045.41073	129985.7077	275917.3006	140068.3997	896.7774507	3125.519923	7266.090272	3477.631933
Turkmenistan	offshore	NA	offshore total	oil	NA	NA	NA	1	1629.462177	5890.845634	12320.43184	6301.226513	5558.716572	21013.96096	47862.65481	23133.37778	311.5333441	1225.101899	3012.640475	1387.109459
Turkmenistan	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	10927.86465	39654.51188	81667.70182	42122.32974	436.2368499	1615.981329	3607.666894	1767.535478
Turkmenistan	NA	NA	total	oil	NA	NA	NA	1	1777.691531	6392.156238	13354.87469	6836.12215	6189.155918	23164.62102	52710.23077	25501.14485	346.6508307	1350.800899	3318.125545	1529.132275
Turkmenistan	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	49973.27538	169640.2196	357585.0025	182190.7294	1333.014301	4741.501252	10873.75717	5245.167412
Ukraine	onshore	NA	onshore total	oil	NA	NA	NA	1	150.155623	1207.015897	2743.549121	1301.871053	317.9174948	2464.09264	6102.759784	2750.268439	17.66334679	143.5763944	383.0626684	164.9305136
Ukraine	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	7164.431681	22211.69445	40545.68469	22930.88503	169.6410659	689.0949855	1470.175403	739.4681603
Ukraine	offshore	NA	offshore total	oil	NA	NA	NA	1	10.06243459	32.60342266	83.05986303	37.72506272	11.75310019	41.78878803	122.2145206	50.9963074	0.659558278	2.446795807	7.524805756	3.057965022
Ukraine	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	700.6676391	1722.604393	3160.812813	1804.152373	7.070336163	19.15487673	42.51060072	21.23031412
Ukraine	NA	NA	total	oil	NA	NA	NA	1	160.2180576	1239.619319	2826.608984	1339.596116	329.670595	2505.881428	6224.974305	2801.264746	18.32290506	146.0231902	390.5874741	167.9884787
Ukraine	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	7865.09932	23934.29885	43706.4975	24735.0374	176.7114021	708.2498623	1512.686004	760.6984744
United Arab Emirates	onshore	NA	onshore total	oil	NA	NA	NA	1	1130.322683	3946.674691	9114.166654	4388.569456	1858.913517	7313.403508	18992.69349	8474.338124	103.0330749	422.4454699	1173.526053	502.1339191
United Arab Emirates	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	5174.37276	18394.80127	40457.28088	20070.10153	260.8864059	968.8362475	2322.354898	1088.058639
United Arab Emirates	offshore	NA	offshore total	oil	NA	NA	NA	1	1027.028929	3059.693855	6411.22697	3306.427109	1210.844591	3981.393783	9251.740781	4450.849328	67.88972516	232.8213328	583.6304582	267.2985487
United Arab Emirates	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	3170.377	10638.90742	22813.15892	11528.59821	129.3378907	454.7102404	1064.068477	507.2506939
United Arab Emirates	NA	NA	total	oil	NA	NA	NA	1	2157.351612	7006.368546	15525.39362	7694.996565	3069.758108	11294.79729	28244.43428	12925.18745	170.9228	655.2668027	1757.156512	769.4324677
United Arab Emirates	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	8344.749761	29033.70869	63270.4398	31598.69974	390.2242966	1423.546488	3386.423376	1595.309333
United Kingdom	onshore	NA	onshore total	oil	NA	NA	NA	1	2.64961731	6.593285192	13.36281563	7.132907166	2.781164087	7.730792651	17.15221614	8.569274307	0.153662589	0.45204991	1.081646222	0.514085649
United Kingdom	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	8.58192467	21.25795068	38.7222685	22.4317125	0.354107681	0.931229158	1.824639132	0.985311253
United Kingdom	offshore	NA	offshore total	oil	NA	NA	NA	1	2042.802682	5780.486025	12348.02196	6321.8326	1667.378631	4995.811008	11740.38411	5635.218194	92.44917435	292.1431019	739.8379909	337.8635027
United Kingdom	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	4902.456641	16117.15951	35712.47422	17710.328	134.8902292	411.4110013	946.7847589	459.8687393
United Kingdom	NA	NA	total	oil	NA	NA	NA	1	2045.4523	5787.079311	12361.38478	6328.965508	1670.159795	5003.5418	11757.53633	5643.787468	92.60283694	292.5951518	740.9196372	338.3775884
United Kingdom	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	4911.038565	16138.41746	35751.19649	17732.75971	135.2443369	412.3422305	948.609398	460.8540506
Uruguay	onshore	NA	onshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Uruguay	onshore	NA	onshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Uruguay	offshore	NA	offshore total	oil	NA	NA	NA	0.9	0	127.3973387	359.1819745	146.8884055	0	271.0452219	830.2574261	323.3297655	0	15.68836341	51.35197768	19.3906354
Uruguay	offshore	NA	offshore total	gas	NA	NA	NA	0.9	NA	NA	NA	NA	0	711.0750932	1959.330084	816.9566138	0	30.27917183	90.54602367	35.97262474
Uruguay	NA	NA	total	oil	NA	NA	NA	0.9	0	127.3973387	359.1819745	146.8884055	0	271.0452219	830.2574261	323.3297655	0	15.68836341	51.35197768	19.3906354
Uruguay	NA	NA	total	gas	NA	NA	NA	0.9	NA	NA	NA	NA	0	711.0750932	1959.330084	816.9566138	0	30.27917183	90.54602367	35.97262474
Uzbekistan	onshore	NA	onshore total	oil	NA	NA	NA	1	40.87631858	119.769368	255.6410425	130.3641315	228.0787996	659.9490239	1497.299588	734.7681973	12.56546861	38.71940361	94.53876571	44.05898052
Uzbekistan	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	3314.394462	11218.08488	23719.2974	12025.15744	60.13101988	264.1269742	648.2843185	294.4540534
Uzbekistan	offshore	NA	offshore total	oil	NA	NA	NA	1	2.532331291	8.651377383	20.68336817	9.753198292	1.876470655	6.708565646	17.35869025	7.799110512	0.104874297	0.391054376	1.091053007	0.468366512
Uzbekistan	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	47.59875914	2050.776541	5597.481496	2269.891935	1.312450353	85.45086614	252.1098814	97.74764608
Uzbekistan	NA	NA	total	oil	NA	NA	NA	1	43.40864987	128.4207454	276.3244107	140.1173298	229.9552703	666.6575895	1514.658278	742.5673078	12.6703429	39.11045799	95.62981872	44.52734703
Uzbekistan	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	3361.993221	13268.86142	29316.7789	14295.04937	61.44347023	349.5778404	900.3941999	392.2016995
Venezuela	onshore	NA	onshore total	oil	NA	NA	NA	1	5162.217146	14594.23805	29396.22415	15607.7131	7541.787073	22945.08066	50972.03261	25284.862	419.5252668	1338.688127	3230.991891	1517.260567
Venezuela	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	9397.261683	32421.6178	68927.43421	34970.18675	386.4575099	1386.59334	3222.281293	1539.352251
Venezuela	offshore	NA	offshore total	oil	NA	NA	NA	1	10.48709625	3417.558229	10772.7269	4056.003076	19.62715872	6602.128556	22330.86033	8114.181405	1.102733415	379.5710045	1401.195278	486.0748846
Venezuela	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	3316.427507	28836.09059	78341.84413	32870.72231	54.87637661	868.0111495	2674.128566	1035.950432
Venezuela	NA	NA	total	oil	NA	NA	NA	1	5172.704242	18011.79628	40168.95104	19663.71618	7561.414232	29547.20922	73302.89295	33399.0434	420.6280002	1718.259131	4632.187168	2003.335452
Venezuela	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	12713.68919	61257.70838	147269.2783	67840.90906	441.3338865	2254.60449	5896.40986	2575.302683
Vietnam	onshore	NA	onshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Vietnam	onshore	NA	onshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Vietnam	offshore	NA	offshore total	oil	NA	NA	NA	1	12.26575814	39.98289552	89.09916589	44.13094684	54.72484435	186.5315085	453.4549518	211.6761154	0.715882452	2.540295816	6.653010274	2.959669065
Vietnam	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	170.3581497	527.1075358	1073.960003	565.086631	3.175924105	10.23501361	23.00467742	11.30713863
Vietnam	NA	NA	total	oil	NA	NA	NA	1	12.26575814	39.98289552	89.09916589	44.13094684	54.72484435	186.5315085	453.4549518	211.6761154	0.715882452	2.540295816	6.653010274	2.959669065
Vietnam	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	170.3581497	527.1075358	1073.960003	565.086631	3.175924105	10.23501361	23.00467742	11.30713863
Western Sahara	onshore	NA	onshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Western Sahara	onshore	NA	onshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Western Sahara	offshore	NA	offshore total	oil	NA	NA	NA	1	1.394609128	10.76886207	38.67183433	14.14721807	2.939189296	22.94720229	87.09584489	31.09337395	0.168199146	1.338689088	5.348903695	1.863412977
Western Sahara	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	7.456142438	37.29226875	114.8720567	45.94319312	0.311450702	1.595411469	5.243638734	2.023949839
Western Sahara	NA	NA	total	oil	NA	NA	NA	1	1.394609128	10.76886207	38.67183433	14.14721807	2.939189296	22.94720229	87.09584489	31.09337395	0.168199146	1.338689088	5.348903695	1.863412977
Western Sahara	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	7.456142438	37.29226875	114.8720567	45.94319312	0.311450702	1.595411469	5.243638734	2.023949839
Yemen	onshore	NA	onshore total	oil	NA	NA	NA	1	1102.184017	3103.362324	5894.648483	3254.072503	4016.197097	11577.45762	23944.21082	12473.36618	223.8432432	674.7446857	1528.425213	748.6091083
Yemen	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	3353.83319	8561.477808	15696.60764	8925.176327	159.4432515	457.2023513	960.874785	494.5616099
Yemen	offshore	NA	offshore total	oil	NA	NA	NA	1	10.28194922	52.27561505	106.5681436	52.50344217	38.15728213	152.0468709	329.099191	159.9648393	2.124462776	7.463144565	16.85889873	8.099325567
Yemen	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	26.55846437	357.1572074	750.81209	342.3925285	1.062785181	14.25537795	31.23419256	13.93117664
Yemen	NA	NA	total	oil	NA	NA	NA	1	1112.465967	3155.637939	6001.216626	3306.575946	4054.354379	11729.50449	24273.31001	12633.33102	225.967706	682.2078302	1545.284112	756.7084338
Yemen	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	3380.391654	8918.635016	16447.41973	9267.568856	160.5060367	471.4577293	992.1089776	508.4927865
