Country	Onshore or Offshore	Assessment Unit Code	Assessment Unit Name	Field Type	Percent of Assessed Volume Allocated to this Area	Units for Minimum Field Size	Minimum Field Size	Probability	Oil F95 (MMBO)	Oil F50 (MMBO)	Oil F5 (MMBO)	Oil Mean (MMBO)	Gas F95 (BCFG)	Gas F50 (BCFG)	Gas F5 (BCFG)	Gas Mean (BCFG)	NGL F95 (MMBNGL)	NGL F50 (MMBNGL)	NGL F5 (MMBNGL)	NGL Mean (MMBNGL)
Russia	offshore	11090103	Foreland Slope and Foredeep	gas	25.5	BCFG	42	1	NA	NA	NA	NA	126.3008515	266.8877017	514.6896365	287.1405298	2.439121413	5.400887833	11.07065419	5.90228229
Russia	offshore	11090301	Offshore Prikumsk Zone	oil	100	MMBO	10	0.9025	0	794.232336	1418.500636	789.0716047	0	1544.568665	3047.818315	1579.630877	0	92.23669339	184.0469433	94.78811456
Russia	offshore	11090301	Offshore Prikumsk Zone	gas	100	BCFG	60	0.9025	NA	NA	NA	NA	0	2215.351033	4707.545598	2330.18151	0	42.92432178	100.1733514	46.54574527
Russia	onshore	11090302	Onshore Stavropol-Prikumsk	oil	100	MMBO	3	1	184.7768407	277.3463618	421.4845878	287.2320035	309.553617	546.8922427	928.5819171	573.7439507	18.36434388	32.73262771	56.2765556	34.44563612
Russia	onshore	11090302	Onshore Stavropol-Prikumsk	gas	100	BCFG	18	1	NA	NA	NA	NA	368.2674773	567.2610192	882.0186744	588.8470769	3.124587676	5.580255217	9.658263395	5.884451226
Russia	offshore	11090303	Central Caspian Offshore	oil	40	MMBO	10	0.72	0	143.8875106	284.5621816	132.2489611	0	277.20609	609.0727245	264.2859713	0	16.54164011	36.85355518	15.86099508
Russia	offshore	11090303	Central Caspian Offshore	gas	30	BCFG	60	0.72	NA	NA	NA	NA	0	1335.260858	2390.830571	1173.280334	0	8.423651717	21.81972577	8.659202162
Russia	onshore	11740101	Upper Jurassic-Cretaceous Sandstones	oil	100	MMBO	5	1	13761.07887	39987.31053	81362.56757	42947.40725	28026.26423	85489.74313	190828.6128	94429.84821	1552.157405	4978.637774	12082.47164	5661.785706
Russia	onshore	11740101	Upper Jurassic-Cretaceous Sandstones	gas	100	BCFG	30	1	NA	NA	NA	NA	697.7461939	2234.397905	5228.735855	2504.178204	23.07026635	76.53368559	189.5333561	87.55058588
Russia	onshore	11740201	Pre-Upper Jurassic	oil	100	MMBO	5	1	2324.532934	6828.094853	14724.46116	7473.653477	1286.419097	4042.731241	9821.099189	4597.441876	70.61993297	236.2450505	613.4579126	275.6959069
Russia	onshore	11740201	Pre-Upper Jurassic	gas	100	BCFG	30	1	NA	NA	NA	NA	271.1392397	830.2494892	1859.922012	918.9202953	10.88297624	35.53668275	86.41122878	40.41187409
Russia	onshore	11740301	Northern West Siberian Onshore Gas	oil	100	MMBO	20	1	445.9895639	1212.57599	2448.790372	1304.322911	2306.993378	6543.671443	14193.37079	7172.396885	127.9722556	381.7555286	901.9325128	430.2810946
Russia	onshore	11740301	Northern West Siberian Onshore Gas	gas	100	BCFG	120	1	NA	NA	NA	NA	33652.61692	116315.5888	267853.3066	129435.942	787.8577271	2811.313464	7133.913649	3238.160527
Russia	offshore	11740302	South Kara Sea Offshore	oil	100	MMBO	20	1	485.0024549	3030.707905	8172.716084	3509.793552	2551.599575	16234.78652	46717.48119	19317.67999	144.4647165	946.2410615	2913.224739	1159.519717
Russia	offshore	11740302	South Kara Sea Offshore	gas	100	BCFG	120	1	NA	NA	NA	NA	104320.517	350275.278	778939.459	384557.3355	2416.65728	8503.305725	20509.59574	9579.361713
Russia	onshore	12070101	Yenisey Foldbelt Riphean-Craton Margin Riphean	oil	100	MMBO	5	1	146.9572202	1006.526529	2978.840801	1212.649411	695.4275692	4863.72955	15455.8947	6053.690542	39.76696295	282.2653216	957.9036293	362.3764891
Russia	onshore	12070101	Yenisey Foldbelt Riphean-Craton Margin Riphean	gas	100	BCFG	30	1	NA	NA	NA	NA	1108.688842	9283.655311	26349.97615	10929.30454	48.63157712	406.5582146	1231.815954	491.6171267
Russia	onshore	12100101	Baikal-Patom Foldbelt Riphean-Craton Margin Vendian	oil	100	MMBO	5	1	375.9637862	1421.589565	3487.485469	1610.909579	1760.792592	6911.111048	18244.13121	8051.878338	98.94263896	401.6576753	1139.466115	482.3695807
Russia	onshore	12100101	Baikal-Patom Foldbelt Riphean-Craton Margin Vendian	gas	100	BCFG	30	1	NA	NA	NA	NA	14961.01077	37807.94949	61776.1798	37986.93402	640.9121239	1648.962815	2988.657931	1711.261868
Russia	onshore	13220101	Onshore and Offshore Northeastern Shelf	oil	7	MMBO	5	1	47.11894075	164.9441015	365.7294038	180.7224308	229.5365589	816.4877454	1879.328737	903.2084317	12.8257966	47.45729394	118.1884171	54.20739162
Russia	onshore	13220101	Onshore and Offshore Northeastern Shelf	gas	5	BCFG	30	1	NA	NA	NA	NA	536.8179172	2042.925378	4521.958801	2227.419539	26.0067134	100.0327747	233.9838326	111.2455755
Russia	offshore	13220101	Onshore and Offshore Northeastern Shelf	oil	93	MMBO	5	1	626.0087843	2191.400206	4858.976365	2401.02658	3049.557139	10847.6229	24968.22465	11999.76916	170.3998691	630.5040481	1570.217542	720.1839172
Russia	offshore	13220101	Onshore and Offshore Northeastern Shelf	gas	95	BCFG	30	1	NA	NA	NA	NA	10199.54043	38815.58218	85917.21721	42320.97124	494.1275546	1900.62272	4445.69282	2113.665934
Saudi Arabia	onshore	20190101	Cretaceous Reservoirs in Northwest Desert Anticlines	oil	81	MMBO	10	1	1043.797979	3404.240361	7868.218801	3808.892303	608.7959634	2021.954304	4864.620497	2283.239078	26.48996221	89.60171368	222.6944087	102.7140452
Saudi Arabia	onshore	20190102	Cretaceous Reservoirs in South Gulf Suprasalt Structural	oil	5	MMBO	10	1	60.40299347	173.7553133	365.5749189	188.1754471	44.69771196	135.1057612	309.5140961	150.818559	2.49086979	7.886380862	19.57903594	9.050358219
Saudi Arabia	onshore	20190201	Jurassic Reservoirs in Northwest Desert Anticlines	oil	85	MMBO	10	1	2079.206741	8096.068965	19175.87221	9037.935044	4291.037431	17311.18803	44582.55421	19933.08998	240.3712042	1010.834629	2788.638813	1194.255518
Saudi Arabia	onshore	20190201	Jurassic Reservoirs in Northwest Desert Anticlines	gas	85	BCFG	60	1	NA	NA	NA	NA	5324.813558	17545.65491	38956.36729	19216.47626	218.2243142	747.56997	1802.935388	844.759794
Saudi Arabia	onshore	20190202	Jurassic Reservoirs in South Gulf Suprasalt/Qatar Arch Structural	oil	9	MMBO	10	1	102.503745	324.4086541	655.998141	346.0721438	208.5122721	693.8313064	1537.922758	761.6527321	11.74778464	40.59962024	97.28643764	45.76371778
Saudi Arabia	onshore	20190202	Jurassic Reservoirs in South Gulf Suprasalt/Qatar Arch Structural	gas	9	BCFG	60	1	NA	NA	NA	NA	89.07706169	319.8812488	761.8499676	359.4505631	3.63316944	13.68091164	35.33355071	15.81433028
Saudi Arabia	onshore	20190302	Paleozoic Reservoirs	oil	89	MMBO	10	1	1875.030736	9889.246359	28055.52724	11779.07279	5309.43221	28694.44228	87446.54487	35367.32798	300.8517812	1679.52622	5443.972335	2121.854917
Saudi Arabia	onshore	20190302	Paleozoic Reservoirs	gas	94	BCFG	60	1	NA	NA	NA	NA	68107.25042	246312.4773	530292.6882	267104.5206	5097.386749	19141.73603	45375.55692	21385.75635
Saudi Arabia	onshore	20210101	Central Arch Horst-Block Anticlinal Oil and Gas	oil	100	MMBO	20	1	7301.286075	18596.34181	32828.94081	19189.56927	10587.41694	27513.7932	51123.08887	28756.2169	586.4723265	1598.887589	3281.020643	1723.18324
Saudi Arabia	onshore	20210101	Central Arch Horst-Block Anticlinal Oil and Gas	gas	100	BCFG	120	1	NA	NA	NA	NA	79478.4417	199003.1065	333005.3612	201630.9835	6237.919777	15742.29876	27326.9173	16137.69186
Saudi Arabia	onshore	20210102	North Gulf Salt Basin Structural Gas	gas	2.5	BCFG	120	1	NA	NA	NA	NA	1561.014978	3653.41574	6663.717858	3823.799178	62.2842532	156.2816121	314.4608485	168.1631552
Saudi Arabia	offshore	20210102	North Gulf Salt Basin Structural Gas	gas	22.5	BCFG	120	1	NA	NA	NA	NA	14049.1348	32880.74166	59973.46072	34414.1926	560.5582788	1406.534508	2830.147636	1513.468397
Saudi Arabia	onshore	20210201	Horst-Block Anticlinal Oil	oil	100	MMBO	20	1	11295.97474	26408.42189	43172.42373	26714.63454	6566.210514	15640.52622	27022.60671	16055.11991	241.9264661	606.0103772	1169.659238	642.2236894
Saudi Arabia	onshore	20210202	Salt-Involved Structural Oil	oil	13.6	MMBO	20	1	774.6288628	1961.167526	3565.5979	2038.463204	910.0317256	2331.306923	4348.134924	2446.762801	33.57342732	90.68491316	187.0969751	97.83559759
Saudi Arabia	offshore	20210202	Salt-Involved Structural Oil	oil	54.4	MMBO	20	1	3098.515451	7844.670105	14262.3916	8153.852817	3640.126902	9325.227691	17392.5397	9787.051203	134.2937093	362.7396527	748.3879005	391.3423904
Saudi Arabia	onshore	20230101	Horst/Graben-Related Oil and Gas	oil	35	MMBO	5	1	263.9839952	853.3839163	1799.246165	921.2842247	385.5930282	1265.303358	2780.163986	1381.819514	21.51257771	73.85443389	175.6344426	82.9706218
Saudi Arabia	onshore	20230101	Horst/Graben-Related Oil and Gas	gas	31	BCFG	30	1	NA	NA	NA	NA	6165.218789	18174.56051	33073.14119	18774.2862	485.3336085	1443.215864	2693.753274	1501.254291
Saudi Arabia	onshore	20230201	Platform Horst/Graben-Related Oil	oil	10	MMBO	5	1	153.0364094	460.5077765	803.8296387	468.2316428	112.7696762	357.0002086	695.1580703	374.7808281	6.286759658	20.74332924	44.56457358	22.49150328
Saudi Arabia	onshore	20230201	Platform Horst/Graben-Related Oil	gas	10	BCFG	30	1	NA	NA	NA	NA	119.2103516	458.3872197	1005.17957	499.2963411	4.87878019	19.53063692	47.12908031	21.93585958
Saudi Arabia	onshore	20300101	Cretaceous Reservoirs	oil	1.5	MMBO	10	1	356.0411291	1060.484122	2096.778889	1123.660344	330.3266625	1027.799011	2241.050437	1123.746802	7.821558413	25.36291682	57.83194408	28.09785494
Saudi Arabia	onshore	20300101	Cretaceous Reservoirs	gas	1.5	BCFG	60	1	NA	NA	NA	NA	164.7353019	410.1916896	801.0508656	437.7189323	6.62923825	17.5346048	37.76820446	19.25027949
Saudi Arabia	offshore	20300101	Cretaceous Reservoirs	oil	3.5	MMBO	10	1	830.7626347	2474.462952	4892.484074	2621.874137	770.7622125	2398.197692	5229.117687	2622.075871	18.25030296	59.18013925	134.9412029	65.56166153
Saudi Arabia	offshore	20300101	Cretaceous Reservoirs	gas	3.5	BCFG	60	1	NA	NA	NA	NA	384.3823711	957.1139423	1869.118686	1021.344175	15.46822258	40.91407786	88.12581041	44.91731881
Saudi Arabia	onshore	20710201	Red Sea Coastal Block Faults	oil	10.2816	MMBO	1	1	75.02127085	215.6908547	375.5668632	219.5816842	166.6966418	495.1924642	937.0968837	515.9326165	9.880609612	29.64482353	56.67250398	30.95391729
Saudi Arabia	onshore	20710201	Red Sea Coastal Block Faults	gas	10.2816	BCFG	6	1	NA	NA	NA	NA	1239.564969	3904.228641	7048.131175	4002.380382	71.4595932	230.3951126	438.7225924	239.8871511
Saudi Arabia	offshore	20710201	Red Sea Coastal Block Faults	oil	11.3184	MMBO	1	1	82.58644102	237.441193	413.4391519	241.724375	183.5063872	545.1278388	1031.594048	567.959435	10.87697361	32.6342175	62.38737833	34.07532072
Saudi Arabia	offshore	20710201	Red Sea Coastal Block Faults	gas	11.3184	BCFG	6	1	NA	NA	NA	NA	1364.563117	4297.932369	7758.867092	4405.981765	78.6656026	253.6282332	482.9635261	264.0774521
Saudi Arabia	onshore	20710202	Red Sea Salt Basin	oil	1.9476	MMBO	10	0.73	0	8.78677142	20.6594502	8.635857299	0	16.63791655	43.88102754	17.29394406	0	0.487427094	1.345325492	0.518844567
Saudi Arabia	onshore	20710202	Red Sea Salt Basin	gas	1.9476	BCFG	60	0.73	NA	NA	NA	NA	0	102.7205053	224.4377172	97.11888641	0	4.042539471	9.127730241	3.883372925
Saudi Arabia	offshore	20710202	Red Sea Salt Basin	oil	52.1524	MMBO	10	0.73	0	235.2902125	553.2141665	231.2490677	0	445.5264319	1175.036404	463.0933909	0	13.05221439	36.02482707	13.89350453
Saudi Arabia	offshore	20710202	Red Sea Salt Basin	gas	52.1524	BCFG	60	0.73	NA	NA	NA	NA	0	2750.626865	6009.943317	2600.627958	0	108.2502236	244.420332	103.9880972
Senegal	onshore	70130101	Coastal Plain and Offshore	oil	6.4	MMBO	1	1	0.991722047	7.65785747	27.49997108	10.06024396	2.090090166	16.31801052	61.93482303	22.1108437	0.119608282	0.951956685	3.80366485	1.325093672
Senegal	onshore	70130101	Coastal Plain and Offshore	gas	6.4	BCFG	6	1	NA	NA	NA	NA	5.302145734	26.51894667	81.68679585	32.67071511	0.221476054	1.134514822	3.728809766	1.439253219
Senegal	offshore	70130101	Coastal Plain and Offshore	oil	25.6	MMBO	1	1	3.966888187	30.63142988	109.9998843	40.24097584	8.360360663	65.27204206	247.7392921	88.44337479	0.478433126	3.807826739	15.2146594	5.30037469
Senegal	offshore	70130101	Coastal Plain and Offshore	gas	25.6	BCFG	6	1	NA	NA	NA	NA	21.20858293	106.0757867	326.7471834	130.6828604	0.885904218	4.53805929	14.91523906	5.757012874
Serbia and Montenegro	onshore	40480101	Greater Hungarian Plain Basins	oil	25	MMBO	1	1	22.55048529	46.98826914	81.61798572	49.05049273	19.24603389	46.65052692	102.5099223	51.88805269	0.701121073	1.823464408	4.316530134	2.077298045
Serbia and Montenegro	onshore	40480101	Greater Hungarian Plain Basins	gas	10	BCFG	6	1	NA	NA	NA	NA	92.46215408	211.1173188	368.3532116	218.7612815	2.307058263	6.055643699	12.49218845	6.559423978
Slovakia	onshore	40480301	Danube Basin	gas	60	BCFG	6	1	NA	NA	NA	NA	25.86333953	79.17844812	179.4880577	87.67615755	0.481681441	1.537162143	3.781150502	1.754859002
Slovakia	onshore	40480401	Transcarpathian Basin	gas	90	BCFG	6	1	NA	NA	NA	NA	26.46366586	90.14477395	212.2521057	101.0031458	0.496084119	1.751248826	4.470465532	2.017219354
Slovakia	onshore	40480601	Hungarian Paleogene Basin	oil	20	MMBO	1	1	1.80072826	8.497410576	22.26276907	9.793928042	2.015651183	9.856231957	27.90416999	11.7400445	0.056721575	0.286910878	0.875152373	0.352261219
Slovakia	onshore	40480601	Hungarian Paleogene Basin	gas	20	BCFG	6	1	NA	NA	NA	NA	11.8036011	49.89086441	120.9059099	56.05644295	0.44174069	1.929575452	5.103691975	2.240924049
Slovenia	onshore	40480201	Zala-Drava-Sava Basins	gas	1	BCFG	6	1	NA	NA	NA	NA	4.996994464	9.700536529	17.59009403	10.3016597	0.119956461	0.280732822	0.593313525	0.308726555
South Africa	offshore	73030101	Offshore	oil	30	MMBO	8	1	6.789274808	26.04260978	93.61595775	34.85389614	13.74649904	55.92680442	210.2126102	76.69448958	0.763058288	3.277284186	12.8890869	4.595197138
South Africa	offshore	73030101	Offshore	gas	60	BCFG	48	1	NA	NA	NA	NA	377.6990068	1697.109611	4733.451407	2008.576922	15.49537771	72.40641756	216.6381753	88.35885203
Spain	offshore	40680101	Subsalt	oil	20	MMBO	20	0.6	0	43.2571835	279.7698087	77.65874533	0	90.79506617	629.7747841	171.2553387	0	5.215484462	38.51587478	10.28525525
Spain	offshore	40680101	Subsalt	gas	35	BCFG	120	0.6	NA	NA	NA	NA	0	14422.59811	51985.70063	17623.91882	0	600.1453392	2383.059637	774.7291859
Sudan	onshore	20710201	Red Sea Coastal Block Faults	oil	8.6609	MMBO	1	1	63.1955848	181.6912663	316.3658424	184.96878	140.4200655	417.1347274	789.3812636	434.6055865	8.323118172	24.97187715	47.73915439	26.07461701
Sudan	onshore	20710201	Red Sea Coastal Block Faults	gas	8.6609	BCFG	6	1	NA	NA	NA	NA	1044.17097	3288.800754	5937.126448	3371.480728	60.19533835	194.0776758	369.5662641	202.0734737
Sudan	offshore	20710201	Red Sea Coastal Block Faults	oil	25.0391	MMBO	1	1	182.7016323	525.2786415	914.6296534	534.7540994	405.9615123	1205.957597	2282.141163	1256.466735	24.06255565	72.19496002	138.0163102	75.38303674
Sudan	offshore	20710201	Red Sea Coastal Block Faults	gas	25.0391	BCFG	6	1	NA	NA	NA	NA	3018.751091	9508.08934	17164.53288	9747.121325	174.0277681	561.0883778	1068.434764	584.2046341
Sudan	offshore	20710202	Red Sea Salt Basin	oil	11.6	MMBO	10	0.73	0	52.33443647	123.0486868	51.43558465	0	99.09623738	261.357527	103.003569	0	2.903139395	8.01282384	3.090263392
Sudan	offshore	20710202	Red Sea Salt Basin	gas	11.6	BCFG	60	0.73	NA	NA	NA	NA	0	611.8083086	1336.761922	578.4447948	0	24.07756103	54.36520374	23.12955737
Suriname	offshore	60210101	Late Cretaceous-Tertiary Turbidites	oil	84	MMBO	10	1	2289.244713	9797.438923	22222.09243	10706.05105	4280.164808	18981.48438	46736.39553	21431.81277	238.6669348	1105.72842	2966.018008	1287.216888
Suriname	offshore	60210101	Late Cretaceous-Tertiary Turbidites	gas	84	BCFG	60	1	NA	NA	NA	NA	1515.856336	6580.047434	17479.37639	7653.235474	62.86132307	281.5086845	796.8817466	336.6806699
Suriname	offshore	60210102	Cretaceous Carbonates	oil	96	MMBO	10	0.8	0	1917.713459	5284.943435	2112.46059	0	3681.88931	11040.64987	4223.734175	0	213.0142847	689.0986904	253.4473081
Suriname	offshore	60210102	Cretaceous Carbonates	gas	96	BCFG	60	0.8	NA	NA	NA	NA	0	1767.47027	5683.493004	2107.151462	0	75.0382603	258.2545776	92.61898551
Suriname	onshore	60210103	Late Cretaceous-Tertiary Nearshore Sandstones	oil	21	MMBO	1	1	14.29489271	57.84826962	130.5267838	63.22941897	18.69847726	78.46028815	191.8697775	88.52580682	0.870217247	3.819762958	9.987117243	4.421789429
Suriname	onshore	60210103	Late Cretaceous-Tertiary Nearshore Sandstones	gas	21	BCFG	6	1	NA	NA	NA	NA	9.696372593	67.5097995	236.5921636	87.58923336	0.330582139	2.349116722	8.693366043	3.121899007
Suriname	offshore	60210103	Late Cretaceous-Tertiary Nearshore Sandstones	oil	49	MMBO	1	1	33.35474965	134.9792958	304.5624955	147.5353109	43.62978027	183.0740057	447.6961474	206.5602159	2.03050691	8.912780235	23.30327357	10.31750867
Suriname	offshore	60210103	Late Cretaceous-Tertiary Nearshore Sandstones	gas	49	BCFG	6	1	NA	NA	NA	NA	22.62486938	157.5228655	552.0483817	204.3748778	0.771358324	5.481272351	20.28452077	7.284431016
Syria	onshore	20230101	Horst/Graben-Related Oil and Gas	oil	5	MMBO	5	1	37.71199932	121.911988	257.0351665	131.6120321	55.08471832	180.7576226	397.1662837	197.4027877	3.073225387	10.55063341	25.09063466	11.85294597
Syria	onshore	20230101	Horst/Graben-Related Oil and Gas	gas	5	BCFG	30	1	NA	NA	NA	NA	994.3901273	2931.380727	5334.377611	3028.110678	78.27961427	232.7767523	434.4763346	242.1377889
Syria	onshore	20230201	Platform Horst/Graben-Related Oil	oil	5	MMBO	5	1	76.51820472	230.2538883	401.9148193	234.1158214	56.38483808	178.5001043	347.5790351	187.3904141	3.143379829	10.37166462	22.28228679	11.24575164
Syria	onshore	20300101	Cretaceous Reservoirs	oil	1	MMBO	10	1	237.3607528	706.9894148	1397.852593	749.1068963	220.217775	685.1993405	1494.033625	749.1645344	5.214372276	16.90861121	38.55462939	18.73190329
Syria	onshore	20300102	Tertiary Reservoirs	oil	1	MMBO	10	1	57.29418144	181.6340955	380.8683951	196.0494115	116.2236967	388.4590012	889.3877426	431.1937564	6.473288901	22.61973707	56.47416031	25.90459641
Syria	onshore	20300102	Tertiary Reservoirs	gas	1	BCFG	60	1	NA	NA	NA	NA	147.1046295	469.033584	967.9741366	503.8008131	6.052026565	20.02988623	45.04621839	22.13372106
Thailand	offshore	37030101	South Malay Lacustrine	oil	3.6	MMBO	5	1	10.03562029	32.71327815	72.89931755	36.10713832	44.77487265	152.6166887	371.0085969	173.189549	0.585722006	2.07842385	5.443372042	2.421547417
Thailand	offshore	37030101	South Malay Lacustrine	gas	5.4	BCFG	30	1	NA	NA	NA	NA	278.7678814	862.5396041	1757.389096	924.6872144	5.196966717	16.7482041	37.6440176	18.50259048
Thailand	offshore	38220101	North Sumatra	oil	3	MMBO	1	1	1.430457109	3.114591894	6.108766497	3.351378653	2.597442273	6.058816412	12.93617358	6.700262948	0.141008457	0.354678406	0.822245619	0.402082234
Thailand	offshore	38220101	North Sumatra	gas	3	BCFG	6	1	NA	NA	NA	NA	112.4615747	252.9535337	466.1242763	266.8202136	0.96873281	2.500672767	5.73154544	2.8125564
Thailand	offshore	38220102	Mergui	oil	55	MMBO	5	0.95	3.491677601	47.16593594	133.8182735	55.78407351	6.934457645	91.80404097	279.9739063	111.6377061	0.381570806	5.333063817	17.43371667	6.694040368
Thailand	offshore	38220102	Mergui	gas	55	BCFG	30	0.95	NA	NA	NA	NA	107.3784086	2960.847548	6804.824252	3191.198225	1.019980951	28.92715208	80.19478999	33.66903537
The Gambia	offshore	70130101	Coastal Plain and Offshore	oil	4	MMBO	1	1	0.619826279	4.786160919	17.18748192	6.287652476	1.306306354	10.19875657	38.70926439	13.81927731	0.074755176	0.594972928	2.377290531	0.828183545
The Gambia	offshore	70130101	Coastal Plain and Offshore	gas	4	BCFG	6	1	NA	NA	NA	NA	3.313841084	16.57434167	51.05424741	20.41919694	0.138422534	0.709071764	2.330506104	0.899533262
Togo	offshore	71830101	Coastal Plain and Offshore	oil	3	MMBO	2	1	6.749467428	27.01855287	63.50879468	30.13458627	27.54199022	115.3746025	295.3628325	132.614885	0.862633917	3.715524472	10.18004704	4.392167636
Togo	offshore	71830101	Coastal Plain and Offshore	gas	3	BCFG	12	1	NA	NA	NA	NA	37.67108384	151.9130529	360.0110539	169.5115558	0.839340631	3.535011831	9.089057484	4.071177837
Trinidad and Tobago	onshore	60980201	Trinidad Basins	oil	9	MMBO	4	1	9.935143818	34.00376211	76.21309378	37.44552063	18.59415036	66.2642689	160.0326681	74.87175464	1.044694814	3.869570448	10.04523434	4.494769462
Trinidad and Tobago	onshore	60980201	Trinidad Basins	gas	4.5	BCFG	24	1	NA	NA	NA	NA	363.4260814	990.9732275	1867.701668	1040.770316	14.68828264	42.42143827	88.47436594	45.772759
Trinidad and Tobago	offshore	60980201	Trinidad Basins	oil	81	MMBO	4	1	89.41629437	306.033859	685.917844	337.0096856	167.3473533	596.3784201	1440.294013	673.8457917	9.402253329	34.82613403	90.40710908	40.45292516
Trinidad and Tobago	offshore	60980201	Trinidad Basins	gas	85.5	BCFG	24	1	NA	NA	NA	NA	6905.095547	18828.49132	35486.33168	19774.636	279.0773702	806.0073272	1681.012953	869.6824211
Trinidad and Tobago	offshore	61030101	Carupano Basin Gas	gas	36	BCFG	30	1	NA	NA	NA	NA	1529.516801	6446.740302	15519.90326	7237.150254	14.32066796	62.20572701	164.1499908	72.29102253
Trinidad and Tobago	offshore	61070101	Inner Forearc Deformation Belt	oil	25	MMBO	15	0.5	0	39.34177085	1522.942663	383.8889624	0	83.2225241	3399.408177	845.6449176	0	4.645986043	208.1627276	50.83933487
Trinidad and Tobago	offshore	61070101	Inner Forearc Deformation Belt	gas	25	BCFG	90	0.5	NA	NA	NA	NA	0	226.386144	8319.494201	2143.52932	0	9.679574259	375.4621163	94.57791394
Tunisia	onshore	20480101	Bou Dabbous-Tertiary Structural/Stratigraphic	oil	18.56	MMBO	4	1	31.82599741	111.7072191	254.0664229	123.862033	59.21950959	217.0459212	537.8325785	247.8142346	1.754403168	6.777663768	18.11613857	7.931443145
Tunisia	onshore	20480101	Bou Dabbous-Tertiary Structural/Stratigraphic	gas	18.56	BCFG	24	1	NA	NA	NA	NA	67.40155323	236.3915172	539.0028777	261.8681884	0.982956363	3.499655367	8.304476412	3.927634495
Tunisia	offshore	20480101	Bou Dabbous-Tertiary Structural/Stratigraphic	oil	45.44	MMBO	4	1	77.91882125	273.4900881	622.0246905	303.2484256	144.9856959	531.3882899	1316.76252	606.7176089	4.295262929	16.5935906	44.35330479	19.4183608
Tunisia	offshore	20480101	Bou Dabbous-Tertiary Structural/Stratigraphic	gas	45.44	BCFG	24	1	NA	NA	NA	NA	165.0175958	578.7516455	1319.627735	641.1255647	2.406548337	8.56812176	20.33164915	9.615932729
Tunisia	onshore	20480201	Jurassic-Cretaceous Structural/Stratigraphic	oil	15.6	MMBO	1	1	14.95294674	56.68320308	131.1550276	62.8699045	28.03986192	109.6973417	278.621342	125.8191821	0.406665204	1.62576412	4.269929505	1.887356676
Tunisia	onshore	20480201	Jurassic-Cretaceous Structural/Stratigraphic	gas	15.6	BCFG	6	1	NA	NA	NA	NA	45.7944551	204.6491928	496.2618336	229.8152788	0.434034654	1.9819802	5.231147571	2.29584702
Tunisia	offshore	20480201	Jurassic-Cretaceous Structural/Stratigraphic	oil	44.4	MMBO	1	1	42.55838688	161.3291165	373.2873862	178.9374205	79.80576084	312.215511	792.9992042	358.100749	1.157431735	4.627174803	12.15287628	5.371707462
Tunisia	offshore	20480201	Jurassic-Cretaceous Structural/Stratigraphic	gas	44.4	BCFG	6	1	NA	NA	NA	NA	130.3380645	582.4630873	1412.437526	654.0896397	1.235329399	5.64102057	14.88865078	6.534333827
Tunisia	onshore	20540201	Tanezzuft-Melrhir Structural/Stratigraphic	oil	36	MMBO	1	1	125.3979854	586.5646492	1520.669572	675.0442159	161.9961712	782.875434	2188.36471	926.5413644	6.074941306	30.26476355	90.87284797	37.14179271
Tunisia	onshore	20540201	Tanezzuft-Melrhir Structural/Stratigraphic	gas	36	BCFG	6	1	NA	NA	NA	NA	178.2637044	731.401818	1821.625506	832.6227558	12.00267262	51.13517303	137.6698942	59.83697632
Tunisia	onshore	20540301	Tanezzuft-Ghadames Structural/Stratigraphic	oil	18.75	MMBO	1	1	185.6078367	748.6079945	1785.011551	836.5268175	238.8389229	992.2484144	2574.900517	1145.628787	8.996704922	38.62629865	107.9472874	45.82394841
Tunisia	onshore	20540301	Tanezzuft-Ghadames Structural/Stratigraphic	gas	18.75	BCFG	6	1	NA	NA	NA	NA	263.1446669	995.7622203	2337.862666	1110.890228	27.74856409	107.9088836	277.4546374	124.5130937
Turkey	onshore	20300101	Cretaceous Reservoirs	oil	1	MMBO	10	1	237.3607528	706.9894148	1397.852593	749.1068963	220.217775	685.1993405	1494.033625	749.1645344	5.214372276	16.90861121	38.55462939	18.73190329
Turkmenistan	offshore	11090303	Central Caspian Offshore	gas	20	BCFG	60	0.72	NA	NA	NA	NA	0	890.1739053	1593.887048	782.1868894	0	5.615767812	14.54648385	5.772801441
Turkmenistan	onshore	11120101	Apsheron-Pribalkhan Zone	oil	1.25	MMBO	5	1	11.14483449	35.48964894	76.21088541	38.63350025	12.36154584	41.34632459	97.56557647	46.3803007	0.692646194	2.411696473	6.136538893	2.779269967
Turkmenistan	onshore	11120101	Apsheron-Pribalkhan Zone	gas	3	BCFG	30	1	NA	NA	NA	NA	28.83693512	108.1321334	285.880482	125.914749	0.53972321	2.109900916	5.911976463	2.522460441
Turkmenistan	offshore	11120101	Apsheron-Pribalkhan Zone	oil	23.75	MMBO	5	1	211.7518553	674.30333	1448.006823	734.0365048	234.869371	785.5801673	1853.745953	881.2257133	13.16027769	45.82223298	116.594239	52.80612937
Turkmenistan	offshore	11120101	Apsheron-Pribalkhan Zone	gas	57	BCFG	30	1	NA	NA	NA	NA	547.9017673	2054.510534	5431.729158	2392.380231	10.254741	40.08811741	112.3275528	47.92674838
