Assessment Unit Code	Asssement Unit Name	Field Type 	Estimated Mean Number of Undiscovered Fields	Units for Minimum  Field Size	Minimum Field Size	Percent of Fields in 0.5 to 1 MMBOE	Percent of Fields in 1 to 2 MMBOE	Percent of Fields in 2 to 4 MMBOE	Percent of Fields in 4 to 8 MMBOE	Percent of Fields in 8 to 16 MMBOE	Percent of Fields in 16 to 32 MMBOE	Percent of Fields in 32 to 64 MMBOE	Percent of Fields in 64 to 128 MMBOE	Percent of Fields in 128 to 256 MMBOE	Percent of Fields in 256 to 512 MMBOE	"Percent of Fields in 512 to 1,024 MMBOE"	"Percent of Fields in 1,024 to 2,048 MMBOE"	"Percent of Fields in 2,048 to 4,096 MMBOE"	"Percent of Fields in 4,096 to 8,192 MMBOE"	"Percent of Fields in 8,192 to 16,384 MMBOE"	"Percent of Fields in 16,384 to 32,768 MMBOE"	"Percent of Fields in 32,768 to 65,536 MMBOE"	"Percent of Fields in >65,536 MMBOE"																				
20190103	Mesozoic/Tertiary Foredeep Fold and Thrust	 oil	9.7	 MMBO	10	0.00	0.00	0.00	0.00	17.03	36.03	25.44	13.60	5.65	1.81	0.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20190103	Mesozoic/Tertiary Foredeep Fold and Thrust	 gas	32.6	 BCFG	60	0.00	0.00	0.00	0.00	20.00	32.71	23.01	13.65	6.77	2.75	0.91	0.20	0.00	0.00	0.00	0.00	0.00	0.00
20190201	Jurassic Reservoirs in Northwest Desert Anticlines	 oil	43.1	 MMBO	10	0.00	0.00	0.00	0.00	6.30	17.27	20.05	19.19	15.58	10.71	6.20	3.01	1.22	0.41	0.05	0.00	0.00	0.00
20190201	Jurassic Reservoirs in Northwest Desert Anticlines	 gas	20.5	 BCFG	60	0.00	0.00	0.00	0.00	3.76	16.35	22.48	22.21	17.15	10.46	5.04	1.91	0.57	0.06	0.00	0.00	0.00	0.00
20190202	Jurassic Reservoirs in South Gulf Suprasalt/Qatar Arch Structural	 oil	63.4	 MMBO	10	0.00	0.00	0.00	0.00	19.42	33.35	23.48	13.67	6.57	2.56	0.80	0.14	0.00	0.00	0.00	0.00	0.00	0.00
20190202	Jurassic Reservoirs in South Gulf Suprasalt/Qatar Arch Structural	 gas	16.4	 BCFG	60	0.00	0.00	0.00	0.00	22.71	39.65	22.99	10.17	3.48	0.90	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20190301	Khuff Carbonates in Salt Structures	 oil	0	 MMBO	10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20190301	Khuff Carbonates in Salt Structures	 gas	52.1	 BCFG	60	0.00	0.00	0.00	0.00	22.05	30.44	21.36	13.47	7.39	3.45	1.35	0.44	0.05	0.00	0.00	0.00	0.00	0.00
20190302	Paleozoic Reservoirs	 oil	49.1	 MMBO	10	0.00	0.00	0.00	0.00	17.29	21.06	17.64	14.55	11.22	7.91	5.03	2.87	1.46	0.66	0.27	0.04	0.00	0.00
20190302	Paleozoic Reservoirs	 gas	175.6	 BCFG	60	0.00	0.00	0.00	0.00	17.29	21.06	17.64	14.55	11.22	7.91	5.03	2.87	1.46	0.66	0.27	0.04	0.00	0.00
20210101	Central Arch Horst-Block Anticlinal Oil and Gas	 oil	92.3	 MMBO	20	0.00	0.00	0.00	0.00	0.00	7.80	24.97	26.17	20.22	12.22	5.79	2.14	0.62	0.06	0.00	0.00	0.00	0.00
20210101	Central Arch Horst-Block Anticlinal Oil and Gas	 gas	120	 BCFG	120	0.00	0.00	0.00	0.00	0.00	7.40	21.88	23.84	20.17	13.86	7.73	3.49	1.27	0.37	0.00	0.00	0.00	0.00
20210102	North Gulf Salt Basin Structural Gas	 oil	0	 MMBO	20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20210102	North Gulf Salt Basin Structural Gas	 gas	77.8	 BCFG	120	0.00	0.00	0.00	0.00	0.00	6.07	19.65	23.01	20.71	15.10	8.95	4.29	1.66	0.51	0.06	0.00	0.00	0.00
20210201	Horst-Block Anticlinal Oil	 oil	120	 MMBO	20	0.00	0.00	0.00	0.00	0.00	8.72	24.74	25.11	19.59	12.27	6.17	2.47	0.79	0.14	0.00	0.00	0.00	0.00
20210201	Horst-Block Anticlinal Oil	 gas	0	 BCFG	120	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20210202	Salt-Involved Structural Oil	 oil	51.5	 MMBO	20	0.00	0.00	0.00	0.00	0.00	2.73	16.39	24.98	24.46	17.40	9.20	3.62	1.06	0.17	0.00	0.00	0.00	0.00
20210202	Salt-Involved Structural Oil	 gas	0	 BCFG	120	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20230101	Horst/Graben-Related Oil and Gas	 oil	42.1	 MMBO	5	0.00	0.00	0.00	10.15	24.29	23.60	18.65	12.26	6.67	2.98	1.08	0.32	0.00	0.00	0.00	0.00	0.00	0.00
20230101	Horst/Graben-Related Oil and Gas	 gas	174.6	 BCFG	30	0.00	0.00	0.00	9.24	24.59	24.54	19.24	12.28	6.36	2.66	0.89	0.20	0.00	0.00	0.00	0.00	0.00	0.00
20230201	Platform Horst/Graben-Related Oil	 oil	100.8	 MMBO	5	0.00	0.00	0.00	6.16	25.22	28.32	21.43	11.98	5.01	1.56	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20230201	Platform Horst/Graben-Related Oil	 gas	32.6	 BCFG	30	0.00	0.00	0.00	10.44	37.44	30.34	15.20	5.22	1.24	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20230202	Basinal Oil and Gas	 oil	25.2	 MMBO	20	0.00	0.00	0.00	0.00	0.00	20.86	42.50	23.93	9.44	2.72	0.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20230202	Basinal Oil and Gas	 gas	25.2	 BCFG	120	0.00	0.00	0.00	0.00	0.00	20.86	42.50	23.93	9.44	2.72	0.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20300101	Cretaceous Reservoirs	 oil	156.4	 MMBO	10	0.00	0.00	0.00	0.00	7.49	15.21	16.63	16.45	14.65	11.62	8.15	5.04	2.73	1.30	0.54	0.18	0.00	0.00
20300101	Cretaceous Reservoirs	 gas	36.9	 BCFG	60	0.00	0.00	0.00	0.00	3.80	18.95	25.78	23.45	15.83	8.07	3.10	0.90	0.13	0.00	0.00	0.00	0.00	0.00
20300102	Tertiary Reservoirs	 oil	79.6	 MMBO	10	0.00	0.00	0.00	0.00	6.30	17.27	20.05	19.19	15.58	10.71	6.20	3.01	1.22	0.41	0.05	0.00	0.00	0.00
20300102	Tertiary Reservoirs	 gas	53.3	 BCFG	60	0.00	0.00	0.00	0.00	2.46	15.26	24.09	24.46	18.10	9.99	4.12	1.27	0.25	0.00	0.00	0.00	0.00	0.00
20300201	Northern Qatar Arch Extension	 oil	0	 MMBO	20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20300201	Northern Qatar Arch Extension	 gas	47.1	 BCFG	120	0.00	0.00	0.00	0.00	0.00	7.68	23.26	24.83	20.20	13.15	6.87	2.86	0.94	0.21	0.00	0.00	0.00	0.00
20430101	Southeast Sirte Clastics	 oil	30.8	 MMBO	10	0.00	0.00	0.00	0.00	3.39	24.88	33.17	23.78	10.87	3.27	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20430101	Southeast Sirte Clastics	 gas	0	 BCFG	60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20430102	Central Sirte Carbonates	 oil	80	 MMBO	5	0.00	0.00	0.00	6.68	25.17	27.59	21.03	12.08	5.27	1.74	0.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20430102	Central Sirte Carbonates	 gas	21.1	 BCFG	30	0.00	0.00	0.00	6.68	25.17	27.59	21.03	12.08	5.27	1.74	0.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20430103	Offshore Sirte Hypothetical	 oil	7.2	 MMBO	10	0.00	0.00	0.00	0.00	17.03	36.03	25.44	13.60	5.65	1.81	0.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20430103	Offshore Sirte Hypothetical	 gas	7.2	 BCFG	60	0.00	0.00	0.00	0.00	17.03	36.03	25.44	13.60	5.65	1.81	0.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20430104	Southeast Sirte Hypothetical	 oil	7.7	 MMBO	5	0.00	0.00	0.00	7.75	31.49	30.66	18.88	8.17	2.51	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20430104	Southeast Sirte Hypothetical	 gas	0	 BCFG	30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20480101	Bou Dabbous-Tertiary Structural/Stratigraphic	 oil	32.7	 MMBO	4	0.00	0.00	0.00	28.51	34.58	21.79	10.30	3.69	1.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20480101	Bou Dabbous-Tertiary Structural/Stratigraphic	 gas	16.4	 BCFG	24	0.00	0.00	0.00	35.24	39.02	18.38	5.91	1.33	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20480201	Jurassic-Cretaceous Structural/Stratigraphic	 oil	41.7	 MMBO	1	0.00	13.66	27.38	26.12	18.13	9.53	3.81	1.15	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20480201	Jurassic-Cretaceous Structural/Stratigraphic	 gas	30.9	 BCFG	6	0.00	18.42	29.94	24.93	15.57	7.49	2.77	0.78	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20540101	Tanezzuft-Oued Mya Structural/Stratigraphic	 oil	34.9	 MMBO	10	0.00	0.00	0.00	0.00	50.05	33.83	11.45	3.59	0.95	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20540101	Tanezzuft-Oued Mya Structural/Stratigraphic	 gas	11.1	 BCFG	60	0.00	0.00	0.00	0.00	46.70	36.29	12.31	3.69	0.91	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20540201	Tanezzuft-Melrhir Structural/Stratigraphic	 oil	33.6	 MMBO	1	0.00	5.08	11.46	15.74	17.77	16.98	13.77	9.46	5.50	2.69	1.11	0.39	0.05	0.00	0.00	0.00	0.00	0.00
20540201	Tanezzuft-Melrhir Structural/Stratigraphic	 gas	16.2	 BCFG	6	0.00	3.01	12.70	21.23	23.79	19.50	11.94	5.47	1.88	0.48	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20540301	Tanezzuft-Ghadames Structural/Stratigraphic	 oil	80.3	 MMBO	1	0.00	5.08	11.46	15.74	17.77	16.98	13.77	9.46	5.50	2.69	1.11	0.39	0.05	0.00	0.00	0.00	0.00	0.00
20540301	Tanezzuft-Ghadames Structural/Stratigraphic	 gas	41.8	 BCFG	6	0.00	2.98	12.67	21.26	23.85	19.54	11.93	5.44	1.86	0.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20560101	Tanezzuft-Illizi Structural/Stratigraphic	 oil	74.6	 MMBO	10	0.00	0.00	0.00	0.00	20.86	42.50	23.93	9.44	2.72	0.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20560101	Tanezzuft-Illizi Structural/Stratigraphic	 gas	45.3	 BCFG	60	0.00	0.00	0.00	0.00	11.68	36.31	29.01	15.35	5.82	1.59	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20580101	Tanezzuft-Timimoun Structural/Stratigraphic	 oil	2.1	 MMBO	4	0.00	0.00	0.00	36.00	37.12	18.36	6.55	1.70	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20580101	Tanezzuft-Timimoun Structural/Stratigraphic	 gas	10.5	 BCFG	24	0.00	0.00	0.00	36.83	35.04	18.23	7.23	2.18	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20580201	Tanezzuft-Ahnet Structural/Stratigraphic	 oil	2.1	 MMBO	4	0.00	0.00	0.00	36.85	34.97	18.22	7.26	2.20	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20580201	Tanezzuft-Ahnet Structural/Stratigraphic	 gas	28.3	 BCFG	24	0.00	0.00	0.00	37.76	32.67	17.93	7.96	2.81	0.78	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20580301	Tanezzuft-Sbaa Structural/Stratigraphic	 oil	4.3	 MMBO	10	0.00	0.00	0.00	0.00	6.72	48.05	34.48	9.48	1.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20580301	Tanezzuft-Sbaa Structural/Stratigraphic	 gas	4.3	 BCFG	60	0.00	0.00	0.00	0.00	64.27	23.69	7.91	2.87	0.97	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20580401	Tanezzuft-Mouydir Structural/Stratigraphic	 oil	0.8	 MMBO	5	0.00	0.00	0.00	33.36	41.41	17.57	5.89	1.53	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20580401	Tanezzuft-Mouydir Structural/Stratigraphic	 gas	2.6	 BCFG	30	0.00	0.00	0.00	34.29	39.22	17.55	6.53	1.95	0.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20580501	Tanezzuft-Benoud Structural/Stratigraphic	 oil	4.1	 MMBO	4	0.00	0.00	0.00	25.18	40.12	23.48	8.74	2.18	0.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20580501	Tanezzuft-Benoud Structural/Stratigraphic	 gas	11	 BCFG	24	0.00	0.00	0.00	19.74	28.72	23.73	15.38	7.94	3.24	1.04	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20580601	Tanezzuft-Bechar/Abadla Structural/Stratigraphic	 oil	2.1	 MMBO	1	0.00	9.10	30.03	31.45	19.36	7.73	2.03	0.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20580601	Tanezzuft-Bechar/Abadla Structural/Stratigraphic	 gas	6.1	 BCFG	6	0.00	15.00	26.52	24.77	17.65	9.87	4.32	1.48	0.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20710101	Gulf of Suez Block-Fault Fairway	 oil	77.2	 MMBO	1	0.00	7.48	16.10	19.92	19.69	16.04	10.78	5.97	2.71	1.01	0.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20710101	Gulf of Suez Block-Fault Fairway	 gas	11.1	 BCFG	6	0.00	7.48	16.10	19.92	19.69	16.04	10.78	5.97	2.71	1.01	0.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20710102	Gulf of Suez Qaa Plain	 oil	4.4	 MMBO	1	0.00	4.55	15.37	22.46	22.98	17.67	10.36	4.63	1.58	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20710102	Gulf of Suez Qaa Plain	 gas	0	 BCFG	6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20710103	Southern Gulf of Suez	 oil	13.5	 MMBO	1	0.00	3.19	12.58	20.60	23.16	19.39	12.31	5.94	2.18	0.61	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20710103	Southern Gulf of Suez	 gas	27.8	 BCFG	6	0.00	3.19	12.58	20.60	23.16	19.39	12.31	5.94	2.18	0.61	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20710201	Red Sea Coastal Block Faults	 oil	126.6	 MMBO	1	0.00	6.85	19.03	24.16	22.01	15.26	8.12	3.32	1.04	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20710201	Red Sea Coastal Block Faults	 gas	201.6	 BCFG	6	0.00	12.84	17.73	18.43	16.90	13.61	9.56	5.82	3.06	1.38	0.54	0.15	0.00	0.00	0.00	0.00	0.00	0.00
20710202	Red Sea Salt Basin	 oil	18.4	 MMBO	10	0.00	0.00	0.00	0.00	54.94	29.24	10.47	3.79	1.22	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20710202	Red Sea Salt Basin	 gas	36.6	 BCFG	60	0.00	0.00	0.00	0.00	55.20	30.22	10.10	3.33	0.96	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31150101	Upper Paleozoic/Lower Mesozoic Nonmarine Coarse Clastic	 oil	16.4	 MMBO	5	0.00	0.00	0.00	4.75	32.66	35.55	19.35	6.32	1.28	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31150101	Upper Paleozoic/Lower Mesozoic Nonmarine Coarse Clastic	 gas	0	 BCFG	30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31150201	Jurassic/Tertiary Fluvial and Lacustrine Sandstone	 oil	6.5	 MMBO	5	0.00	0.00	0.00	33.36	41.41	17.57	5.88	1.52	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31150201	Jurassic/Tertiary Fluvial and Lacustrine Sandstone	 gas	10.2	 BCFG	30	0.00	0.00	0.00	33.36	41.41	17.57	5.88	1.52	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31270101	Tertiary Lacustrine	 oil	65.7	 MMBO	5	0.00	0.00	0.00	13.16	31.81	26.25	16.45	8.11	3.13	0.93	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31270101	Tertiary Lacustrine	 gas	24.2	 BCFG	30	0.00	0.00	0.00	22.00	36.38	23.02	11.77	4.85	1.59	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31270102	Pre-Tertiary Buried Hills	 oil	32.2	 MMBO	5	0.00	0.00	0.00	1.17	13.11	26.30	28.01	19.21	8.86	2.77	0.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31270102	Pre-Tertiary Buried Hills	 gas	16.4	 BCFG	30	0.00	0.00	0.00	22.00	36.38	23.02	11.77	4.85	1.59	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31280101	Jurassic/Triassic Fluvial and Lacustrine Sandstone	 oil	21.5	 MMBO	2	0.00	0.00	32.60	45.49	17.71	3.79	0.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31280101	Jurassic/Triassic Fluvial and Lacustrine Sandstone	 gas	0	 BCFG	12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31420101	Southeastern Fold Belt	 oil	0	 MMBO	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31420101	Southeastern Fold Belt	 gas	72.2	 BCFG	6	0.00	15.00	26.52	24.77	17.65	9.87	4.32	1.48	0.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31420102	Northwestern Depression/Foldbelt	 oil	0	 MMBO	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31420102	Northwestern Depression/Foldbelt	 gas	21.5	 BCFG	6	0.00	12.50	23.91	24.31	18.95	11.69	5.70	2.19	0.66	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31420201	Jurassic Lacustrine	 oil	10.8	 MMBO	1	0.00	50.05	37.59	10.40	1.83	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31420201	Jurassic Lacustrine	 gas	0	 BCFG	6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31420401	Leshan-Longnusi Paleohigh	 oil	0	 MMBO	3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31420401	Leshan-Longnusi Paleohigh	 gas	21.4	 BCFG	18	0.00	0.00	8.68	32.06	26.08	17.26	9.52	4.31	1.59	0.47	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31420402	Lower Paleozoic of Southeastern Fold Belt	 oil	0	 MMBO	3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31420402	Lower Paleozoic of Southeastern Fold Belt	 gas	15	 BCFG	18	0.00	0.00	8.88	39.09	28.46	15.03	6.15	1.93	0.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31440101	Subtle Traps	 oil	30	 MMBO	5	0.00	0.00	0.00	1.42	32.25	45.24	18.08	2.90	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31440101	Subtle Traps	 gas	21.7	 BCFG	30	0.00	0.00	0.00	26.52	56.96	14.72	1.78	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31440102	Anticlinal	 oil	15	 MMBO	5	0.00	0.00	0.00	8.21	46.22	33.10	10.55	1.83	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31440102	Anticlinal	 gas	11.8	 BCFG	30	0.00	0.00	0.00	58.37	37.32	4.11	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31440201	Structural Traps	 oil	0	 MMBO	5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31440201	Stractural Traps	 gas	31.3	 BCFG	30	0.00	0.00	0.00	17.84	47.23	25.15	7.98	1.65	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31540101	Tarim Basin Excluding Marginal Foldbelts	 oil	55.7	 MMBO	10	0.00	0.00	0.00	0.00	6.68	25.17	27.59	21.03	12.08	5.27	1.74	0.43	0.00	0.00	0.00	0.00	0.00	0.00
31540101	Tarim Basin Excluding Marginal Foldbelts	 gas	44.2	 BCFG	60	0.00	0.00	0.00	0.00	6.68	25.17	27.59	21.03	12.08	5.28	1.74	0.43	0.00	0.00	0.00	0.00	0.00	0.00
31540102	Kuche (Northern) Foldbelt	 oil	3	 MMBO	10	0.00	0.00	0.00	0.00	33.36	41.41	17.57	5.88	1.52	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31540102	Kuche (Northern) Foldbelt	 gas	21.7	 BCFG	60	0.00	0.00	0.00	0.00	4.07	25.10	31.74	23.14	11.27	3.76	0.86	0.05	0.00	0.00	0.00	0.00	0.00	0.00
31540103	Southwest Foldbelt	 oil	8.6	 MMBO	10	0.00	0.00	0.00	0.00	10.86	34.78	29.17	16.31	6.58	1.93	0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31540103	Southwest Foldbelt	 gas	19.3	 BCFG	60	0.00	0.00	0.00	0.00	10.86	34.78	29.17	16.31	6.58	1.93	0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37010101	Brunei-Sabah Deltaics	 oil	159.2	 MMBO	1	0.00	26.42	23.63	18.70	13.58	8.78	4.97	2.44	1.03	0.38	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37010101	Brunei-Sabah Deltaics	 gas	86.4	 BCFG	6	0.00	16.56	21.36	20.19	16.62	11.84	7.23	3.76	1.66	0.62	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37010102	Brunei-Sabah Turbidites	 oil	30.5	 MMBO	5	0.00	0.00	0.00	11.80	29.20	25.81	17.62	9.60	4.16	1.42	0.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37010102	Brunei-Sabah Turbidites	 gas	15.2	 BCFG	30	0.00	0.00	0.00	11.80	29.20	25.81	17.62	9.61	4.16	1.42	0.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37020101	Central Luconia	 oil	0	 MMBO	5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37020101	Central Luconia	 gas	63.3	 BCFG	30	0.00	0.00	0.00	9.71	29.14	27.38	18.64	9.76	3.93	1.21	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37020102	Balingian	 oil	55.1	 MMBO	1	0.00	13.66	27.38	26.12	18.13	9.53	3.81	1.15	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37020102	Balingian	 gas	32.4	 BCFG	6	0.00	23.15	35.54	24.36	11.72	4.09	1.03	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37020201	East Natuna	 oil	4.3	 MMBO	5	0.00	0.00	0.00	18.48	38.08	25.05	12.26	4.59	1.31	0.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37020201	East Natuna	 gas	10.2	 BCFG	30	0.00	0.00	0.00	13.15	34.96	27.51	15.40	6.47	2.04	0.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37030101	South Malay Lacustrine	 oil	32.8	 MMBO	5	0.00	0.00	0.00	6.42	32.09	32.62	19.17	7.45	1.95	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37030101	South Malay Lacustrine	 gas	53.3	 BCFG	30	0.00	0.00	0.00	4.15	21.53	28.05	23.45	14.11	6.23	2.02	0.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37030102	North Malay Lacustrine	 oil	4.3	 MMBO	5	0.00	0.00	0.00	4.75	32.66	35.55	19.35	6.33	1.28	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37030102	North Malay Lacustrine	 gas	8.7	 BCFG	30	0.00	0.00	0.00	6.82	40.66	34.75	14.11	3.28	0.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37030201	South Malay Coaly	 oil	10.2	 MMBO	5	0.00	0.00	0.00	50.05	39.92	8.57	1.38	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37030201	South Malay Coaly	 gas	21.5	 BCFG	30	0.00	0.00	0.00	10.44	37.44	30.34	15.20	5.22	1.24	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38080101	Pematang/Sihapas Siliciclastics	 oil	86.5	 MMBO	1	0.00	15.00	26.52	24.77	17.65	9.87	4.32	1.48	0.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38080101	Pematang/Sihapas Siliciclastics	 gas	21.1	 BCFG	6	0.00	0.48	5.49	16.44	26.01	25.66	16.54	7.06	2.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38170101	Kutei Basin Deltaics	 oil	76.5	 MMBO	1	0.00	20.67	22.63	19.71	15.31	10.44	6.16	3.12	1.35	0.50	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00
