Assessment Unit Code	Assessment Unit Name	Field Type	Resource Type	Units for Minimum Field Size	Minimum Field Size	Assessment Unit Probability	Units for Fractiles	F100	F95	F90	F85	F80	F75	F70	F65	F60	F55	F50	F45	F40	F35	F30	F25	F20	F15	F10	F5	F0
40570101	Transylvanian Neogene Suprasalt Gas	gas	largest	BCFG	6	1	BCFG	17.5367509	94.9005998	125.6583605	151.4669243	176.4194971	200.6928409	224.9562805	249.6141428	274.9753752	301.9834894	331.0979119	363.5653117	399.1943887	439.4149673	487.2837467	544.7758516	618.1354139	712.8105129	848.754323	1063.204154	1499.978706
40600101	Neogene Flysch Gas	oil	oil	MMBO	1	1	MMBO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40600101	Neogene Flysch Gas	oil	gas	MMBO	1	1	BCFG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40600101	Neogene Flysch Gas	oil	NGL	MMBO	1	1	MMBNGL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40600101	Neogene Flysch Gas	oil	largest	MMBO	1	1	MMBO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40600101	Neogene Flysch Gas	gas	gas	BCFG	6	1	BCFG	2148.391747	6407.673594	7851.476406	8926.466846	9901.462663	10798.76438	11674.00056	12508.21839	13389.55987	14316.25549	15276.4366	16295.85005	17380.36355	18544.54476	19799.46016	21111.97956	22532.33375	24200.47586	26283.68437	29043.484	41894.4683
40600101	Neogene Flysch Gas	gas	liquids	BCFG	6	1	MMBL	3.306695368	11.24773054	13.98239315	16.2626212	18.34083087	20.26233609	22.21387726	24.17777758	26.09976884	28.15754904	30.39656936	32.61941427	34.98813127	37.69268513	40.63466252	44.07204235	48.36448938	53.58210841	60.59092319	71.82197184	144.6336218
40600101	Neogene Flysch Gas	gas	largest	BCFG	6	1	BCFG	158.696678	491.3767964	583.4214992	655.2232886	718.0561578	776.6164424	831.0053427	885.1860968	939.5372114	994.9335604	1051.389422	1109.458703	1173.131269	1242.868203	1315.847851	1396.294927	1485.887618	1585.833652	1702.217202	1836.529551	1999.980147
40600201	Thermal Triassic	oil	oil	MMBO	2	1	MMBO	2.381769326	38.78116211	63.62768425	88.09753458	113.8394348	140.2699514	168.1233429	197.5836016	227.8806008	259.6552159	293.2438434	328.9465039	368.0431704	410.7515534	458.3492269	510.7867397	572.3026767	649.1615187	747.9690094	915.707462	2176.558148
40600201	Thermal Triassic	oil	gas	MMBO	2	1	BCFG	3.727237925	81.19739169	132.8824959	185.1567594	239.295933	296.525248	356.8162234	418.028641	483.141479	553.6117122	625.4799439	702.9124685	791.9152817	885.8363517	989.4240227	1111.069508	1252.361402	1433.481234	1676.783136	2077.189927	6504.702998
40600201	Thermal Triassic	oil	NGL	MMBO	2	1	MMBNGL	0.214805536	4.679924925	7.600583251	10.57779454	13.71218278	17.0299083	20.56928212	24.14868331	27.92704505	32.0340845	36.40461799	41.13866608	46.31975418	51.80722565	58.36533945	65.98733877	74.93557306	86.02764716	102.4248426	129.4153398	459.9867484
40600201	Thermal Triassic	oil	largest	MMBO	2	1	MMBO	2.381769326	19.34556312	28.35109521	36.58185004	44.43445579	52.42593479	60.20329461	68.51562961	77.19505753	86.26110702	96.39600642	107.1629988	119.0415802	132.8463089	149.6249428	169.1246416	194.5072066	229.6773536	281.1762992	383.9607465	799.6153242
40600201	Thermal Triassic	gas	gas	BCFG	12	1	BCFG	13.91776687	111.1042385	174.3026609	233.8569876	294.687141	358.5799903	423.463329	492.3457425	566.4380489	642.1150857	721.175245	806.9533114	901.1456728	1005.165877	1120.974972	1253.423669	1415.054717	1614.15324	1886.215759	2345.637437	8166.946953
40600201	Thermal Triassic	gas	liquids	BCFG	12	1	MMBL	0.460650844	4.679479891	7.313451242	9.91244294	12.52894554	15.23312514	17.99385668	20.90918727	24.00648946	27.30182409	30.8492143	34.61503148	38.79968689	43.46060144	48.53945436	54.64586884	62.03615634	71.2752553	84.22048694	106.3766488	360.8862133
40600201	Thermal Triassic	gas	largest	BCFG	12	1	BCFG	13.91776687	67.94453201	96.99634948	122.5744576	145.5058005	168.8830976	193.3775316	218.5220225	245.0533684	273.2568037	303.941554	338.0092845	375.1361465	419.38611	471.8117457	534.1234094	613.5995342	721.6693269	882.5812711	1188.575784	2995.903414
40610101	Moesian Platform	oil	oil	MMBO	1	1	MMBO	24.66043543	67.40803528	81.06820117	91.9033625	101.4229782	110.9540537	120.2671621	129.5196932	139.3549197	149.1503951	159.8507038	170.6512679	182.0230237	194.2332577	207.1800962	221.429317	237.6801636	255.7035615	278.1955679	309.8373285	554.5767312
40610101	Moesian Platform	oil	gas	MMBO	1	1	BCFG	23.48802889	73.52243242	90.44641498	103.4513985	115.1654635	126.8098146	138.5400942	149.9276946	161.6576823	173.6096034	186.7234584	200.0440245	214.3911861	229.8150532	247.3034262	266.3667848	287.2175412	313.1651044	347.1106287	398.8121441	821.5549128
40610101	Moesian Platform	oil	NGL	MMBO	1	1	MMBNGL	0.61973734	2.014066876	2.504196918	2.911597704	3.271806828	3.633379541	3.979081107	4.330771335	4.685436002	5.064009508	5.460220823	5.869840235	6.30611391	6.808405095	7.358207317	7.968643478	8.719662417	9.579414477	10.76454693	12.6382359	28.34387496
40610101	Moesian Platform	oil	largest	MMBO	1	1	MMBO	2.684678976	9.165817078	10.79066545	12.07019328	13.23772799	14.31153153	15.3618624	16.40252018	17.46703525	18.5830578	19.72209054	21.03848371	22.45152837	24.01793817	25.75608598	27.8094207	30.27164045	33.53257929	38.01547234	44.87088102	59.99945046
40610101	Moesian Platform	gas	gas	BCFG	6	1	BCFG	30.92843219	102.6396729	131.4614682	156.0272853	178.6446212	200.9726581	224.0508826	247.498374	271.3836559	296.8611258	322.662	349.4343472	377.9045022	407.5702664	440.4822604	477.4874707	518.9660306	568.6262938	629.002045	725.9651538	1465.64877
40610101	Moesian Platform	gas	liquids	BCFG	6	1	MMBL	0.828328161	3.817727635	4.928812112	5.885571149	6.801607384	7.737598812	8.617504516	9.572810057	10.52475926	11.53301817	12.50254873	13.58380418	14.77620938	16.03779649	17.42345291	19.01864985	20.87304898	23.09669545	26.11325708	30.80469447	69.60801128
40610101	Moesian Platform	gas	largest	BCFG	6	1	BCFG	10.67852751	28.52862027	35.12810586	40.44261497	45.12234707	49.72088226	54.1394797	58.74359486	63.54624954	68.72428987	73.94238009	79.62342093	86.19610353	93.24528144	101.7604344	111.8698271	124.2466917	140.8043725	164.2761223	208.3809097	359.583909
40610201	Romania Flysch Zone	oil	oil	MMBO	1	1	MMBO	86.63982255	229.8043834	277.5939725	314.8233619	347.5283223	377.1333709	407.1171058	436.0529545	466.0010743	496.4306336	528.5372745	563.176404	601.2129452	638.6333735	680.6996625	727.8837611	778.8780727	835.9053897	905.3957293	1001.023498	1484.658503
40610201	Romania Flysch Zone	oil	gas	MMBO	1	1	BCFG	66.17603939	208.0667032	256.3137957	293.5010422	327.0456412	358.5689401	389.867448	420.9296076	452.7181639	486.0218469	518.4632446	554.9151379	592.5267301	632.5993077	678.5876158	729.5527658	785.9015177	853.8905011	942.2840211	1075.963703	1966.804823
40610201	Romania Flysch Zone	oil	NGL	MMBO	1	1	MMBNGL	1.728772174	5.720228565	7.099186913	8.258795623	9.261060523	10.25197602	11.20017623	12.1597322	13.13008052	14.14499979	15.18319919	16.31934499	17.46800993	18.73616251	20.18765351	21.77804019	23.74588126	26.11921903	29.23347524	34.21246731	71.90540242
40610201	Romania Flysch Zone	oil	largest	MMBO	1	1	MMBO	8.948221371	23.47697199	27.0369909	29.63693682	31.94409361	34.05821791	36.18739955	38.20036705	40.31768104	42.51024981	44.74096766	47.13602844	49.62228954	52.49560144	55.55914302	59.01226648	63.0794672	68.0901461	74.59913841	84.06319968	99.98147515
40610201	Romania Flysch Zone	gas	gas	BCFG	6	1	BCFG	109.7591799	391.3743924	509.2593663	611.9266801	721.6042355	831.702245	947.9544146	1066.834771	1190.625859	1319.379486	1454.093853	1595.207957	1744.337826	1898.300263	2069.378925	2257.047722	2471.067025	2703.368242	2981.385934	3351.854992	5570.876065
40610201	Romania Flysch Zone	gas	liquids	BCFG	6	1	MMBL	2.697447625	14.65122369	19.18059006	23.41923928	27.7344935	32.01626917	36.30843929	41.15913304	45.97488012	50.9646298	56.29327102	61.94392047	67.88103561	74.30948664	81.30035777	89.1371408	98.27446576	108.7375575	122.3823658	141.9504566	272.2465655
40610201	Romania Flysch Zone	gas	largest	BCFG	6	1	BCFG	24.46924383	72.68535939	86.98756861	97.8805708	107.6485899	116.2259189	124.5203048	132.3783981	140.4632559	148.8179335	157.7164848	167.0823882	176.7031116	187.1815203	199.1308832	213.0211632	229.2285286	249.7085774	276.5450017	317.0259552	399.9560354
40610202	Romania Ploiesti Zone	oil	oil	MMBO	1	1	MMBO	7.916279403	56.57242324	78.0268527	98.11394163	116.477426	135.6160312	154.7457275	174.9017297	195.9490617	217.6127837	240.4973378	264.2695633	291.1969138	319.4014033	349.4226007	384.238173	423.1808567	469.1010809	531.4293941	626.0425481	1304.730157
40610202	Romania Ploiesti Zone	oil	gas	MMBO	1	1	BCFG	7.183948787	63.44478696	88.91825209	111.9171674	134.3428834	156.0661709	179.1594621	202.2929398	227.0160234	251.9880718	280.3304812	308.9795323	341.1118598	375.8904391	412.5842579	456.2839155	507.8050333	569.8010147	652.0853462	779.4113602	1930.671607
40610202	Romania Ploiesti Zone	oil	NGL	MMBO	1	1	MMBNGL	0.233635415	1.800191982	2.52133342	3.186867489	3.846085267	4.508796374	5.159326954	5.865355208	6.562288996	7.358685424	8.181634508	9.082438248	10.00074659	11.06564287	12.23892456	13.59685929	15.19594684	17.22234574	19.94295699	24.34008951	80.76930043
40610202	Romania Ploiesti Zone	oil	largest	MMBO	1	1	MMBO	3.661526045	19.46519791	25.80007539	31.03081922	35.82402226	40.61613275	45.32053588	50.11062777	55.05462445	60.2418902	65.95764541	72.2390063	79.31504281	87.06004411	96.23527664	107.2849823	121.7697233	141.2726543	169.1439061	220.339469	399.8221772
40610202	Romania Ploiesti Zone	gas	gas	BCFG	6	1	BCFG	8.1023079	41.11212025	51.74380382	59.6749614	66.42820816	72.52498875	78.4049652	84.1695246	89.69403004	95.19621669	100.9805317	106.8374621	113.1930104	119.941334	127.2847087	135.8109459	145.2419036	157.0780379	172.8362418	199.1901398	492.0775691
40610202	Romania Ploiesti Zone	gas	liquids	BCFG	6	1	MMBL	0.193413988	1.506719209	1.91372451	2.228886855	2.490606509	2.739983258	2.978788984	3.216632625	3.456909835	3.687021207	3.925221135	4.190653856	4.466172783	4.765351893	5.099011932	5.47941595	5.922332621	6.467948836	7.217201282	8.447760097	21.42106483
40610202	Romania Ploiesti Zone	gas	largest	BCFG	6	1	BCFG	8.1023079	23.23222903	27.07807982	30.01625546	32.57047181	35.01268741	37.38850935	39.74250748	42.17693498	44.59474611	47.1774727	49.9026428	52.97199908	56.51323876	60.38171148	64.87061274	70.25234075	77.33157113	87.51060699	105.1410228	199.8710314
40680101	Subsalt	oil	oil	MMBO	20	0.6	MMBO	0	0	0	0	0	0	0	0	0	145.9574643	216.2859175	283.386977	354.9336677	427.3611514	510.2177933	601.707166	713.1710897	855.6600547	1052.298213	1398.849043	4621.171528
40680101	Subsalt	oil	gas	MMBO	20	0.6	BCFG	0	0	0	0	0	0	0	0	0	303.7768508	453.9753309	596.3789374	751.7740661	910.6091268	1091.167371	1304.335605	1553.480387	1871.798803	2344.424106	3148.873921	10770.30485
40680101	Subsalt	oil	NGL	MMBO	20	0.6	MMBNGL	0	0	0	0	0	0	0	0	0	17.13888836	26.07742231	34.61379891	43.37718645	53.27715841	63.82146372	76.60885507	91.88330275	111.8500026	140.5926796	192.5793739	890.714062
40680101	Subsalt	oil	largest	MMBO	20	0.6	MMBO	20.75140114	49.93452052	65.66642313	79.89865576	94.16908767	108.5042723	122.7786699	137.8189298	154.5703837	173.359696	193.4424569	216.2428745	242.3991112	273.5342782	311.8642464	359.3019201	419.8990942	506.2644168	643.6677779	921.4916252	2496.942662
40680101	Subsalt	gas	gas	BCFG	120	0.6	BCFG	0	0	0	0	0	0	0	0	0	29115.08261	41207.42318	51603.59255	60833.65894	69697.45041	78825.99238	88571.9118	99620.10183	112204.7223	127228.4567	148530.5732	267187.2012
40680101	Subsalt	gas	liquids	BCFG	120	0.6	MMBL	0	0	0	0	0	0	0	0	0	1179.61817	1714.700969	2147.084307	2553.565148	2950.241559	3353.753914	3809.16815	4322.090309	4923.354727	5674.755433	6808.741819	13766.23551
40680101	Subsalt	gas	largest	BCFG	120	0.6	BCFG	235.516146	3845.151164	4933.131739	5764.539614	6534.592019	7250.003995	7953.037398	8662.785077	9393.603338	10144.18799	10933.89525	11826.1842	12809.47455	13902.81093	15105.70092	16558.21062	18342.86866	20565.31431	23558.27574	28067.48767	35998.61281
52000101	Northeast Greenland Shelf Rift Systems	oil	oil	MMBO	20	0.7	MMBO	0	0	0	0	0	0	0	24095.54085	34816.96917	43066.37428	49683.71194	55585.70595	61216.75611	66598.29653	72046.92916	77698.42299	83759.55287	90911.19221	99895.25486	111814.9417	180744.2775
52000101	Northeast Greenland Shelf Rift Systems	oil	gas	MMBO	20	0.7	BCFG	0	0	0	0	0	0	0	22512.88941	32540.92542	40219.8461	46606.73553	52662.59059	58442.14497	64289.50745	70362.66286	76899.99005	84139.01863	92401.01654	102837.6465	118596.9413	224404.7465
52000101	Northeast Greenland Shelf Rift Systems	oil	NGL	MMBO	20	0.7	MMBNGL	0	0	0	0	0	0	0	1266.684186	1820.054023	2263.215836	2642.282551	3003.989532	3364.759995	3737.631507	4125.159483	4540.778181	5027.364056	5587.995373	6329.91437	7499.341833	16495.52584
52000101	Northeast Greenland Shelf Rift Systems	oil	largest	MMBO	20	0.7	MMBO	64.91276147	2261.018269	2843.730828	3284.501115	3672.235384	4040.156985	4387.271218	4724.825909	5068.510232	5426.534334	5794.742958	6180.10659	6597.335222	7027.617809	7510.7675	8034.687235	8597.571633	9237.703457	10010.62304	10901.54704	11998.43671
52000101	Northeast Greenland Shelf Rift Systems	gas	gas	BCFG	120	0.7	BCFG	0	0	0	0	0	0	0	16875.64558	24119.44183	29759.89347	34430.205	38707.38442	42791.54054	46722.85959	50793.59983	55275.42315	59975.74484	65309.27927	71823.6031	81179.02944	151474.391
52000101	Northeast Greenland Shelf Rift Systems	gas	liquids	BCFG	120	0.7	MMBL	0	0	0	0	0	0	0	628.8342468	898.7341734	1112.241993	1297.394136	1471.103323	1642.936519	1811.489387	1989.002908	2176.299334	2396.91354	2647.433057	2966.371788	3458.103847	6968.686151
52000101	Northeast Greenland Shelf Rift Systems	gas	largest	BCFG	120	0.7	BCFG	130.0725784	2371.32659	2980.814502	3432.403074	3840.165253	4217.839247	4585.962026	4964.201718	5354.659684	5759.762049	6181.047926	6628.345926	7150.415194	7709.826796	8362.584215	9120.898722	10081.32481	11280.3791	12844.86496	15248.20409	19999.05051
52150101	Jeanne d'Arc	oil	oil	MMBO	10	1	MMBO	64.42185594	442.8667037	590.9669536	714.7247911	837.1242543	957.0049865	1078.798836	1205.241042	1332.897362	1471.919839	1617.703292	1767.487649	1930.893343	2102.718046	2288.28162	2496.354989	2722.133572	2974.896974	3288.989266	3722.656255	6167.835031
52150101	Jeanne d'Arc	oil	gas	MMBO	10	1	BCFG	233.7116027	1600.91778	2185.682597	2700.826811	3185.871381	3670.028822	4146.545558	4664.839326	5215.587928	5763.942209	6360.001592	7003.070481	7687.625807	8422.606212	9260.448294	10212.41541	11354.43734	12757.9212	14724.09331	17947.35946	39543.27344
52150101	Jeanne d'Arc	oil	NGL	MMBO	10	1	MMBNGL	11.21042562	90.01389099	123.6887554	154.4272677	183.0175837	211.8830478	240.275722	270.5676871	302.2227136	335.8064713	371.5135248	410.5635378	451.9277931	497.860967	550.7517706	610.3105349	684.7300436	775.4515512	901.1567206	1120.349043	3095.047441
52150101	Jeanne d'Arc	oil	largest	MMBO	10	1	MMBO	24.60139537	95.45580269	116.9858678	134.1370526	149.0424114	163.128775	176.8833111	190.5513319	203.5711073	217.827572	232.4377456	248.4526671	265.928569	284.9372496	306.2522564	332.3128006	363.7396221	403.1551362	457.5177232	546.400721	749.6503245
52150101	Jeanne d'Arc	gas	gas	BCFG	60	1	BCFG	77.07364664	392.4604642	510.6069326	604.7510994	689.0886583	769.5746689	851.2118987	933.861971	1017.654623	1102.210622	1193.280811	1284.136265	1386.079437	1493.697301	1607.725538	1734.909003	1877.738173	2047.730496	2265.338901	2577.100464	5439.371713
52150101	Jeanne d'Arc	gas	liquids	BCFG	60	1	MMBL	2.237136365	15.92893359	21.00050006	24.98531236	28.65106163	32.27763671	35.79278693	39.43931793	43.0916284	46.98227229	50.89513163	55.18768482	59.67081737	64.64606518	70.12014502	76.15916447	83.18372112	91.92345498	103.1349522	120.4358632	286.2393967
52150101	Jeanne d'Arc	gas	largest	BCFG	60	1	BCFG	77.07364664	187.63943	219.556416	244.546083	266.6042426	286.6853872	305.9866175	325.1061188	344.5749651	364.9145973	385.8700106	408.6224334	432.6673067	459.7056165	490.4310692	526.0787081	569.8819137	625.2319163	705.6458472	850.8548293	1496.138916
52430101	Keg River Gas	oil	oil	MMBO	0.5	1	MMBO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52430101	Keg River Gas	oil	gas	MMBO	0.5	1	BCFG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52430101	Keg River Gas	oil	NGL	MMBO	0.5	1	MMBNGL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52430101	Keg River Gas	oil	largest	MMBO	0.5	1	MMBO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
52430101	Keg River Gas	gas	gas	BCFG	3	1	BCFG	121.6575932	352.0710741	428.061585	489.8392241	541.9363561	588.7670962	633.9029675	678.8154166	723.9349136	771.1899406	818.2596603	871.467619	925.2720106	984.6480317	1046.046453	1111.704468	1186.603396	1276.549572	1382.450322	1528.529535	2472.547564
52430101	Keg River Gas	gas	liquids	BCFG	3	1	MMBL	1.734902498	6.430216446	7.937026831	9.111270775	10.17229533	11.15389231	12.09673084	13.0710393	14.01639141	14.97785545	15.98323645	17.05962058	18.16537493	19.42120847	20.77957587	22.26876965	24.02449562	26.12662695	28.78069166	32.89326256	60.78343494
52430101	Keg River Gas	gas	largest	BCFG	3	1	BCFG	10.08826181	38.78724769	46.16267617	51.90103207	57.08342917	61.9555706	66.81876859	71.63191644	76.7266258	81.97222193	87.48907266	93.31361976	99.94690802	107.1206224	115.2664843	125.0745584	136.5480385	151.3504647	170.7768523	199.1474853	249.9997631
52430102	Keg River Oil and Gas	oil	oil	MMBO	0.5	1	MMBO	8.251231482	26.26603248	32.85306943	38.47587289	43.84416043	49.03969896	54.26939084	59.45302091	64.94600795	70.70484878	76.70858472	82.71318727	89.31566315	96.20269355	103.715857	112.1450109	121.0314318	131.7148906	145.2421068	164.7223478	301.3866717
52430102	Keg River Oil and Gas	oil	gas	MMBO	0.5	1	BCFG	5.742529307	24.27203893	30.99512753	36.62100524	41.6776627	46.96201953	52.12103177	57.32587026	62.80343271	68.42712445	74.40442273	80.54612285	87.06684042	94.15106237	102.1780993	111.1019149	121.1095487	133.4477687	149.7222901	175.0001001	380.9046277
52430102	Keg River Oil and Gas	oil	NGL	MMBO	0.5	1	MMBNGL	0.284627443	1.349277655	1.743962359	2.080377743	2.395663153	2.699288553	3.012825017	3.32226703	3.647882226	3.989703355	4.352454543	4.734807597	5.147263565	5.587697202	6.078228621	6.631984855	7.312415481	8.148740395	9.261141658	10.97481378	28.21672069
52430102	Keg River Oil and Gas	oil	largest	MMBO	0.5	1	MMBO	1.206737867	4.064901472	5.102435501	5.96870344	6.777525824	7.554305527	8.349099416	9.166752685	10.02813853	10.92795916	11.90453234	12.917806	14.06127204	15.33123603	16.87953775	18.8015223	21.14364347	24.2186878	28.49695	35.15520897	49.99125829
52430102	Keg River Oil and Gas	gas	gas	BCFG	3	1	BCFG	58.57931015	308.3844945	393.3370965	458.1880636	513.4801542	562.2433329	610.6561457	656.6603431	701.2612136	745.7549745	790.1310477	836.6597187	885.0178695	934.9761345	991.1239653	1051.481105	1117.646197	1195.650174	1297.080943	1448.420737	2945.82099
52430102	Keg River Oil and Gas	gas	liquids	BCFG	3	1	MMBL	1.234951334	5.61780751	7.300274436	8.541472466	9.639619343	10.62606546	11.58116516	12.49651327	13.43019881	14.33857173	15.3073773	16.27128918	17.31675754	18.45073729	19.70679863	21.06530856	22.6667956	24.62870695	27.14634707	31.08622264	64.18252018
52430102	Keg River Oil and Gas	gas	largest	BCFG	3	1	BCFG	9.611652347	42.94200645	52.84111422	60.39391602	67.51509786	74.58257228	81.34523021	88.13567068	95.48944922	103.2659457	111.6550131	120.329162	129.9843417	141.2691277	154.3116722	169.7534452	188.0742036	211.5306651	244.9631278	296.1794688	399.9979081
52430201	Leduc Gas	oil	oil	MMBO	0.5	1	MMBO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52430201	Leduc Gas	oil	gas	MMBO	0.5	1	BCFG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52430201	Leduc Gas	oil	NGL	MMBO	0.5	1	MMBNGL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52430201	Leduc Gas	oil	largest	MMBO	0.5	1	MMBO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
52430201	Leduc Gas	gas	gas	BCFG	3	1	BCFG	221.7894525	953.5617043	1209.901522	1404.385859	1561.875705	1702.765355	1838.297416	1969.968959	2092.106458	2218.035823	2348.729227	2485.823167	2624.145923	2774.400014	2923.805874	3096.670966	3286.521888	3520.303382	3800.733806	4203.369492	7532.998935
52430201	Leduc Gas	gas	liquids	BCFG	3	1	MMBL	5.986271035	33.54895408	42.71723611	49.35590765	55.31990464	60.77709076	66.17850573	71.25780706	76.39965303	81.4555897	86.70349047	92.24032384	98.06162763	104.2213568	110.9734769	118.40201	126.8576262	137.3243197	150.8580054	171.8536758	378.9580767
